"","FaceID","ID","Participant","FirstRating","GroupRating","SecondRating","Feedback","Change","TimeStamp1","TimeStamp2"
"1516",47,"rosenmeier",31,6,8,6,2,0,2020-05-13 17:39:40,2020-05-13 20:02:00
"1517",47,"Sarah",54,8,5,7,-3,-1,2020-05-10 08:13:59,2020-05-10 10:46:01
"1518",47,"SKJ",10,6,8,6,2,0,2020-05-12 15:25:17,2020-05-12 16:45:15
"1519",47,"Slowlydying",31,7,4,8,-3,1,2020-05-08 11:11:42,2020-05-09 09:54:54
"1520",47,"SOJ",79,8,8,7,0,-1,2020-05-11 11:35:22,2020-05-12 20:54:58
"1521",47,"The cat",80,8,0,8,NA,0,2020-05-11 12:20:26,2020-05-12 13:08:57
"1522",47,"wtf",11,6,6,7,0,1,2020-05-12 15:38:57,2020-05-12 18:48:25
"1523",48,"17",86,6,0,4,NA,-2,2020-05-11 14:33:33,2020-05-12 06:46:41
"1524",48,"1879",95,4,4,3,0,-1,2020-05-12 08:11:44,2020-05-12 12:42:31
"1525",48,"1918",27,6,8,3,2,-3,2020-05-08 09:59:25,2020-05-09 07:13:50
"1526",48,"2205",84,5,8,2,3,-3,2020-05-11 13:59:46,2020-05-12 06:45:37
"1527",48,"4520",1,3,3,5,0,2,2020-05-07 13:26:05,2020-05-07 18:11:06
"1528",48,"45bites",9,3,6,5,3,2,2020-05-12 14:19:49,2020-05-12 17:32:36
"1529",48,"6107",12,6,3,5,-3,-1,2020-05-12 16:03:37,2020-05-12 17:33:36
"1530",48,"9696",55,3,6,5,3,2,2020-05-10 12:43:53,2020-05-10 18:25:33
"1531",48,"andrea",61,6,8,6,2,0,2020-05-11 10:19:49,2020-05-12 08:34:56
"1532",48,"Asad",33,1,3,1,2,0,2020-05-13 20:10:11,2020-05-13 21:28:24
"1533",48,"ASDF1234",70,6,0,7,NA,1,2020-05-11 10:49:57,2020-05-11 11:54:38
"1534",48,"Astrid",38,4,6,4,2,0,2020-05-08 12:53:19,2020-05-09 13:27:16
"1535",48,"Bøllemis",71,7,7,7,0,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"1536",48,"Carmesin",45,5,8,4,3,-1,2020-05-08 17:09:27,2020-05-10 01:58:32
"1537",48,"Christian Jacobsen",16,6,3,7,-3,1,2020-05-07 17:23:10,2020-05-07 18:17:29
"1538",48,"GOAT",44,5,2,2,-3,-3,2020-05-08 16:45:39,2020-05-08 18:12:03
"1539",48,"Grandmasterflash",81,7,7,4,0,-3,2020-05-11 12:35:37,2020-05-12 22:27:46
"1540",48,"havegang7",36,6,6,7,0,1,2020-05-08 12:04:55,2020-05-08 21:07:31
"1541",48,"hejhejhund",52,3,3,3,0,0,2020-05-09 14:09:32,2020-05-10 09:58:15
"1542",48,"JakobBjerreKnudsen",75,7,5,5,-2,-2,2020-05-11 11:16:46,2020-05-11 13:32:30
"1543",48,"Jesper",82,3,3,3,0,0,2020-05-11 13:13:10,2020-05-11 15:34:50
"1544",48,"Johanne",32,7,0,7,NA,0,2020-05-13 19:27:00,2020-05-13 21:01:36
"1545",48,"Katrine",76,6,4,6,-2,0,2020-05-11 11:26:24,2020-05-11 19:28:47
"1546",48,"lilla",73,5,2,4,-3,-1,2020-05-11 11:12:11,2020-05-11 13:02:33
"1547",48,"Llamaman",74,4,2,7,-2,3,2020-05-11 11:16:30,2020-05-12 10:18:57
"1548",48,"minime",97,7,7,6,0,-1,2020-05-12 08:19:30,2020-05-13 12:38:49
"1549",48,"Misterperc",96,7,4,6,-3,-1,2020-05-12 08:14:46,2020-05-12 13:31:52
"1550",48,"Moe",65,7,4,6,-3,-1,2020-05-11 10:31:13,2020-05-12 16:28:24
"1551",48,"Python",69,5,7,6,2,1,2020-05-11 10:37:55,2020-05-11 11:59:16
"1552",48,"RBJ",47,1,1,6,0,5,2020-05-08 17:17:19,2020-05-09 12:56:32
"1553",48,"Rensdyrlam",72,2,5,5,3,3,2020-05-11 11:07:17,2020-05-11 13:45:45
"1554",48,"rosenmeier",31,3,5,4,2,1,2020-05-13 17:39:40,2020-05-13 20:02:00
"1555",48,"Sarah",54,1,4,5,3,4,2020-05-10 08:13:59,2020-05-10 10:46:01
"1556",48,"SKJ",10,7,4,6,-3,-1,2020-05-12 15:25:17,2020-05-12 16:45:15
"1557",48,"Slowlydying",31,7,5,8,-2,1,2020-05-08 11:11:42,2020-05-09 09:54:54
"1558",48,"SOJ",79,6,8,7,2,1,2020-05-11 11:35:22,2020-05-12 20:54:58
"1559",48,"wtf",11,5,5,4,0,-1,2020-05-12 15:38:57,2020-05-12 18:48:25
"1560",49,"17",86,5,7,5,2,0,2020-05-11 14:33:33,2020-05-12 06:46:41
"1561",49,"1879",95,3,6,3,3,0,2020-05-12 08:11:44,2020-05-12 12:42:31
"1562",49,"1918",27,4,4,5,0,1,2020-05-08 09:59:25,2020-05-09 07:13:50
"1563",49,"2205",84,7,0,8,NA,1,2020-05-11 13:59:46,2020-05-12 06:45:37
"1564",49,"4520",1,3,6,4,3,1,2020-05-07 13:26:05,2020-05-07 18:11:06
"1565",49,"45bites",9,4,0,6,NA,2,2020-05-12 14:19:49,2020-05-12 17:32:36
"1566",49,"6107",12,3,1,3,-2,0,2020-05-12 16:03:37,2020-05-12 17:33:36
"1567",49,"9696",55,3,1,2,-2,-1,2020-05-10 12:43:53,2020-05-10 18:25:33
"1568",49,"andrea",61,6,4,4,-2,-2,2020-05-11 10:19:49,2020-05-12 08:34:56
"1569",49,"Asad",33,5,2,6,-3,1,2020-05-13 20:10:11,2020-05-13 21:28:24
"1570",49,"ASDF1234",70,5,5,4,0,-1,2020-05-11 10:49:57,2020-05-11 11:54:38
"1571",49,"Astrid",38,4,1,4,-3,0,2020-05-08 12:53:19,2020-05-09 13:27:16
"1572",49,"Bøllemis",71,7,0,7,NA,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"1573",49,"Carmesin",45,3,0,4,NA,1,2020-05-08 17:09:27,2020-05-10 01:58:32
"1574",49,"Christian Jacobsen",16,5,3,6,-2,1,2020-05-07 17:23:10,2020-05-07 18:17:29
"1575",49,"GOAT",44,6,3,4,-3,-2,2020-05-08 16:45:39,2020-05-08 18:12:03
"1576",49,"Grandmasterflash",81,5,2,4,-3,-1,2020-05-11 12:35:37,2020-05-12 22:27:46
"1577",49,"havegang7",36,6,4,6,-2,0,2020-05-08 12:04:55,2020-05-08 21:07:31
"1578",49,"hejhejhund",52,4,0,4,NA,0,2020-05-09 14:09:32,2020-05-10 09:58:15
"1579",49,"JakobBjerreKnudsen",75,6,6,6,0,0,2020-05-11 11:16:46,2020-05-11 13:32:30
"1580",49,"Jesper",82,4,1,1,-3,-3,2020-05-11 13:13:10,2020-05-11 15:34:50
"1581",49,"Johanne",32,7,4,6,-3,-1,2020-05-13 19:27:00,2020-05-13 21:01:36
"1582",49,"Katrine",76,5,8,6,3,1,2020-05-11 11:26:24,2020-05-11 19:28:47
"1583",49,"lilla",73,4,1,4,-3,0,2020-05-11 11:12:11,2020-05-11 13:02:33
"1584",49,"Llamaman",74,3,1,4,-2,1,2020-05-11 11:16:30,2020-05-12 10:18:57
"1585",49,"minime",97,7,5,8,-2,1,2020-05-12 08:19:30,2020-05-13 12:38:49
"1586",49,"Misterperc",96,4,2,6,-2,2,2020-05-12 08:14:46,2020-05-12 13:31:52
"1587",49,"Moe",65,2,2,7,0,5,2020-05-11 10:31:13,2020-05-12 16:28:24
"1588",49,"Python",69,5,8,4,3,-1,2020-05-11 10:37:55,2020-05-11 11:59:16
"1589",49,"RBJ",47,4,2,6,-2,2,2020-05-08 17:17:19,2020-05-09 12:56:32
"1590",49,"Rensdyrlam",72,3,6,2,3,-1,2020-05-11 11:07:17,2020-05-11 13:45:45
"1591",49,"rosenmeier",31,3,6,3,3,0,2020-05-13 17:39:40,2020-05-13 20:02:00
"1592",49,"Sarah",54,5,3,6,-2,1,2020-05-10 08:13:59,2020-05-10 10:46:01
"1593",49,"SKJ",10,5,3,5,-2,0,2020-05-12 15:25:17,2020-05-12 16:45:15
"1594",49,"Slowlydying",31,7,5,8,-2,1,2020-05-08 11:11:42,2020-05-09 09:54:54
"1595",49,"SOJ",79,6,8,2,2,-4,2020-05-11 11:35:22,2020-05-12 20:54:58
"1596",49,"The cat",80,8,8,8,0,0,2020-05-11 12:20:26,2020-05-12 13:08:57
"1597",49,"wtf",11,3,1,5,-2,2,2020-05-12 15:38:57,2020-05-12 18:48:25
"1598",5,"17",86,6,6,5,0,-1,2020-05-11 14:33:33,2020-05-12 06:46:41
"1599",5,"1879",95,5,7,5,2,0,2020-05-12 08:11:44,2020-05-12 12:42:31
"1600",5,"1918",27,4,0,4,NA,0,2020-05-08 09:59:25,2020-05-09 07:13:50
"1601",5,"2205",84,4,7,4,3,0,2020-05-11 13:59:46,2020-05-12 06:45:37
"1602",5,"4520",1,6,0,6,NA,0,2020-05-07 13:26:05,2020-05-07 18:11:06
"1603",5,"45bites",9,5,8,5,3,0,2020-05-12 14:19:49,2020-05-12 17:32:36
"1604",5,"6107",12,7,0,7,NA,0,2020-05-12 16:03:37,2020-05-12 17:33:36
"1605",5,"9696",55,6,3,5,-3,-1,2020-05-10 12:43:53,2020-05-10 18:25:33
"1606",5,"andrea",61,7,0,6,NA,-1,2020-05-11 10:19:49,2020-05-12 08:34:56
"1607",5,"Asad",33,6,4,1,-2,-5,2020-05-13 20:10:11,2020-05-13 21:28:24
"1608",5,"ASDF1234",70,4,0,3,NA,-1,2020-05-11 10:49:57,2020-05-11 11:54:38
"1609",5,"Astrid",38,5,8,5,3,0,2020-05-08 12:53:19,2020-05-09 13:27:16
"1610",5,"Bøllemis",71,7,4,7,-3,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"1611",5,"Carmesin",45,4,4,4,0,0,2020-05-08 17:09:27,2020-05-10 01:58:32
"1612",5,"Christian Jacobsen",16,7,7,6,0,-1,2020-05-07 17:23:10,2020-05-07 18:17:29
"1613",5,"GOAT",44,6,0,5,NA,-1,2020-05-08 16:45:39,2020-05-08 18:12:03
"1614",5,"Grandmasterflash",81,8,5,6,-3,-2,2020-05-11 12:35:37,2020-05-12 22:27:46
"1615",5,"havegang7",36,7,7,8,0,1,2020-05-08 12:04:55,2020-05-08 21:07:31
"1616",5,"hejhejhund",52,8,6,8,-2,0,2020-05-09 14:09:32,2020-05-10 09:58:15
"1617",5,"JakobBjerreKnudsen",75,6,0,5,NA,-1,2020-05-11 11:16:46,2020-05-11 13:32:30
"1618",5,"Jesper",82,4,7,2,3,-2,2020-05-11 13:13:10,2020-05-11 15:34:50
"1619",5,"Johanne",32,7,5,7,-2,0,2020-05-13 19:27:00,2020-05-13 21:01:36
"1620",5,"Katrine",76,6,6,6,0,0,2020-05-11 11:26:24,2020-05-11 19:28:47
"1621",5,"lilla",73,8,0,6,NA,-2,2020-05-11 11:12:11,2020-05-11 13:02:33
"1622",5,"Llamaman",74,6,8,7,2,1,2020-05-11 11:16:30,2020-05-12 10:18:57
"1623",5,"minime",97,3,3,6,0,3,2020-05-12 08:19:30,2020-05-13 12:38:49
"1624",5,"Misterperc",96,2,4,6,2,4,2020-05-12 08:14:46,2020-05-12 13:31:52
"1625",5,"Moe",65,7,7,5,0,-2,2020-05-11 10:31:13,2020-05-12 16:28:24
"1626",5,"Python",69,7,4,5,-3,-2,2020-05-11 10:37:55,2020-05-11 11:59:16
"1627",5,"RBJ",47,4,2,6,-2,2,2020-05-08 17:17:19,2020-05-09 12:56:32
"1628",5,"Rensdyrlam",72,8,5,8,-3,0,2020-05-11 11:07:17,2020-05-11 13:45:45
"1629",5,"rosenmeier",31,2,4,2,2,0,2020-05-13 17:39:40,2020-05-13 20:02:00
"1630",5,"Sarah",54,7,5,7,-2,0,2020-05-10 08:13:59,2020-05-10 10:46:01
"1631",5,"SKJ",10,4,1,8,-3,4,2020-05-12 15:25:17,2020-05-12 16:45:15
"1632",5,"Slowlydying",31,7,4,6,-3,-1,2020-05-08 11:11:42,2020-05-09 09:54:54
"1633",5,"SOJ",79,6,3,3,-3,-3,2020-05-11 11:35:22,2020-05-12 20:54:58
"1634",5,"wtf",11,4,7,6,3,2,2020-05-12 15:38:57,2020-05-12 18:48:25
"1635",50,"17",86,5,5,6,0,1,2020-05-11 14:33:33,2020-05-12 06:46:41
"1636",50,"1879",95,6,4,7,-2,1,2020-05-12 08:11:44,2020-05-12 12:42:31
"1637",50,"1918",27,5,5,3,0,-2,2020-05-08 09:59:25,2020-05-09 07:13:50
"1638",50,"2205",84,3,6,5,3,2,2020-05-11 13:59:46,2020-05-12 06:45:37
"1639",50,"4520",1,5,7,2,2,-3,2020-05-07 13:26:05,2020-05-07 18:11:06
"1640",50,"45bites",9,3,6,4,3,1,2020-05-12 14:19:49,2020-05-12 17:32:36
"1641",50,"6107",12,6,3,6,-3,0,2020-05-12 16:03:37,2020-05-12 17:33:36
"1642",50,"9696",55,5,0,6,NA,1,2020-05-10 12:43:53,2020-05-10 18:25:33
"1643",50,"andrea",61,7,7,6,0,-1,2020-05-11 10:19:49,2020-05-12 08:34:56
"1644",50,"Asad",33,3,6,5,3,2,2020-05-13 20:10:11,2020-05-13 21:28:24
"1645",50,"ASDF1234",70,4,1,5,-3,1,2020-05-11 10:49:57,2020-05-11 11:54:38
"1646",50,"Astrid",38,4,1,3,-3,-1,2020-05-08 12:53:19,2020-05-09 13:27:16
"1647",50,"Bøllemis",71,7,4,7,-3,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"1648",50,"Carmesin",45,4,2,6,-2,2,2020-05-08 17:09:27,2020-05-10 01:58:32
"1649",50,"Christian Jacobsen",16,7,7,6,0,-1,2020-05-07 17:23:10,2020-05-07 18:17:29
"1650",50,"GOAT",44,5,5,5,0,0,2020-05-08 16:45:39,2020-05-08 18:12:03
"1651",50,"Grandmasterflash",81,4,7,4,3,0,2020-05-11 12:35:37,2020-05-12 22:27:46
"1652",50,"havegang7",36,8,8,5,0,-3,2020-05-08 12:04:55,2020-05-08 21:07:31
"1653",50,"hejhejhund",52,6,3,5,-3,-1,2020-05-09 14:09:32,2020-05-10 09:58:15
"1654",50,"Jesper",82,5,5,4,0,-1,2020-05-11 13:13:10,2020-05-11 15:34:50
"1655",50,"Johanne",32,8,6,8,-2,0,2020-05-13 19:27:00,2020-05-13 21:01:36
"1656",50,"Katrine",76,5,0,6,NA,1,2020-05-11 11:26:24,2020-05-11 19:28:47
"1657",50,"lilla",73,7,5,6,-2,-1,2020-05-11 11:12:11,2020-05-11 13:02:33
"1658",50,"Llamaman",74,5,8,6,3,1,2020-05-11 11:16:30,2020-05-12 10:18:57
"1659",50,"minime",97,3,3,8,0,5,2020-05-12 08:19:30,2020-05-13 12:38:49
"1660",50,"Misterperc",96,5,5,4,0,-1,2020-05-12 08:14:46,2020-05-12 13:31:52
"1661",50,"Moe",65,4,7,7,3,3,2020-05-11 10:31:13,2020-05-12 16:28:24
"1662",50,"Python",69,5,5,5,0,0,2020-05-11 10:37:55,2020-05-11 11:59:16
"1663",50,"RBJ",47,2,5,6,3,4,2020-05-08 17:17:19,2020-05-09 12:56:32
"1664",50,"Rensdyrlam",72,1,1,8,0,7,2020-05-11 11:07:17,2020-05-11 13:45:45
"1665",50,"rosenmeier",31,4,6,3,2,-1,2020-05-13 17:39:40,2020-05-13 20:02:00
"1666",50,"Sarah",54,5,0,4,NA,-1,2020-05-10 08:13:59,2020-05-10 10:46:01
"1667",50,"SKJ",10,3,5,5,2,2,2020-05-12 15:25:17,2020-05-12 16:45:15
"1668",50,"Slowlydying",31,8,6,8,-2,0,2020-05-08 11:11:42,2020-05-09 09:54:54
"1669",50,"SOJ",79,7,7,6,0,-1,2020-05-11 11:35:22,2020-05-12 20:54:58
"1670",50,"wtf",11,3,5,3,2,0,2020-05-12 15:38:57,2020-05-12 18:48:25
"1671",51,"17",86,6,3,5,-3,-1,2020-05-11 14:33:33,2020-05-12 06:46:41
"1672",51,"1879",95,3,3,4,0,1,2020-05-12 08:11:44,2020-05-12 12:42:31
"1673",51,"1918",27,6,4,4,-2,-2,2020-05-08 09:59:25,2020-05-09 07:13:50
"1674",51,"2205",84,2,2,1,0,-1,2020-05-11 13:59:46,2020-05-12 06:45:37
"1675",51,"4520",1,3,3,2,0,-1,2020-05-07 13:26:05,2020-05-07 18:11:06
"1676",51,"45bites",9,3,5,4,2,1,2020-05-12 14:19:49,2020-05-12 17:32:36
"1677",51,"6107",12,6,4,6,-2,0,2020-05-12 16:03:37,2020-05-12 17:33:36
"1678",51,"9696",55,3,6,3,3,0,2020-05-10 12:43:53,2020-05-10 18:25:33
"1679",51,"andrea",61,7,7,4,0,-3,2020-05-11 10:19:49,2020-05-12 08:34:56
"1680",51,"Asad",33,4,1,3,-3,-1,2020-05-13 20:10:11,2020-05-13 21:28:24
"1681",51,"ASDF1234",70,4,6,4,2,0,2020-05-11 10:49:57,2020-05-11 11:54:38
"1682",51,"Astrid",38,2,4,3,2,1,2020-05-08 12:53:19,2020-05-09 13:27:16
"1683",51,"Bøllemis",71,7,7,7,0,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"1684",51,"Carmesin",45,4,7,4,3,0,2020-05-08 17:09:27,2020-05-10 01:58:32
"1685",51,"Christian Jacobsen",16,6,0,6,NA,0,2020-05-07 17:23:10,2020-05-07 18:17:29
"1686",51,"GOAT",44,3,6,3,3,0,2020-05-08 16:45:39,2020-05-08 18:12:03
"1687",51,"Grandmasterflash",81,7,5,4,-2,-3,2020-05-11 12:35:37,2020-05-12 22:27:46
"1688",51,"havegang7",36,5,0,6,NA,1,2020-05-08 12:04:55,2020-05-08 21:07:31
"1689",51,"hejhejhund",52,5,5,4,0,-1,2020-05-09 14:09:32,2020-05-10 09:58:15
"1690",51,"JakobBjerreKnudsen",75,7,5,7,-2,0,2020-05-11 11:16:46,2020-05-11 13:32:30
"1691",51,"Jesper",82,3,6,1,3,-2,2020-05-11 13:13:10,2020-05-11 15:34:50
"1692",51,"Johanne",32,7,7,7,0,0,2020-05-13 19:27:00,2020-05-13 21:01:36
"1693",51,"Katrine",76,6,6,5,0,-1,2020-05-11 11:26:24,2020-05-11 19:28:47
"1694",51,"lilla",73,4,4,5,0,1,2020-05-11 11:12:11,2020-05-11 13:02:33
"1695",51,"Llamaman",74,6,6,7,0,1,2020-05-11 11:16:30,2020-05-12 10:18:57
"1696",51,"minime",97,4,1,2,-3,-2,2020-05-12 08:19:30,2020-05-13 12:38:49
"1697",51,"Misterperc",96,3,1,2,-2,-1,2020-05-12 08:14:46,2020-05-12 13:31:52
"1698",51,"Moe",65,2,5,6,3,4,2020-05-11 10:31:13,2020-05-12 16:28:24
"1699",51,"Python",69,3,1,4,-2,1,2020-05-11 10:37:55,2020-05-11 11:59:16
"1700",51,"RBJ",47,1,3,3,2,2,2020-05-08 17:17:19,2020-05-09 12:56:32
"1701",51,"Rensdyrlam",72,7,4,5,-3,-2,2020-05-11 11:07:17,2020-05-11 13:45:45
"1702",51,"rosenmeier",31,3,3,3,0,0,2020-05-13 17:39:40,2020-05-13 20:02:00
"1703",51,"Sarah",54,6,4,4,-2,-2,2020-05-10 08:13:59,2020-05-10 10:46:01
"1704",51,"SKJ",10,4,7,2,3,-2,2020-05-12 15:25:17,2020-05-12 16:45:15
"1705",51,"Slowlydying",31,7,4,7,-3,0,2020-05-08 11:11:42,2020-05-09 09:54:54
"1706",51,"SOJ",79,3,6,3,3,0,2020-05-11 11:35:22,2020-05-12 20:54:58
"1707",51,"wtf",11,3,0,3,NA,0,2020-05-12 15:38:57,2020-05-12 18:48:25
"1708",52,"17",86,6,8,4,2,-2,2020-05-11 14:33:33,2020-05-12 06:46:41
"1709",52,"1879",95,4,7,3,3,-1,2020-05-12 08:11:44,2020-05-12 12:42:31
"1710",52,"1918",27,5,2,2,-3,-3,2020-05-08 09:59:25,2020-05-09 07:13:50
"1711",52,"2205",84,2,2,2,0,0,2020-05-11 13:59:46,2020-05-12 06:45:37
"1712",52,"4520",1,5,5,3,0,-2,2020-05-07 13:26:05,2020-05-07 18:11:06
"1713",52,"45bites",9,6,6,2,0,-4,2020-05-12 14:19:49,2020-05-12 17:32:36
"1714",52,"6107",12,3,0,3,NA,0,2020-05-12 16:03:37,2020-05-12 17:33:36
"1715",52,"9696",55,3,1,4,-2,1,2020-05-10 12:43:53,2020-05-10 18:25:33
"1716",52,"andrea",61,6,4,3,-2,-3,2020-05-11 10:19:49,2020-05-12 08:34:56
"1717",52,"Asad",33,2,2,3,0,1,2020-05-13 20:10:11,2020-05-13 21:28:24
"1718",52,"ASDF1234",70,4,7,6,3,2,2020-05-11 10:49:57,2020-05-11 11:54:38
"1719",52,"Astrid",38,3,0,6,NA,3,2020-05-08 12:53:19,2020-05-09 13:27:16
"1720",52,"Bøllemis",71,7,4,7,-3,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"1721",52,"Carmesin",45,2,5,4,3,2,2020-05-08 17:09:27,2020-05-10 01:58:32
"1722",52,"Christian Jacobsen",16,5,2,6,-3,1,2020-05-07 17:23:10,2020-05-07 18:17:29
"1723",52,"GOAT",44,2,2,3,0,1,2020-05-08 16:45:39,2020-05-08 18:12:03
"1724",52,"Grandmasterflash",81,3,5,4,2,1,2020-05-11 12:35:37,2020-05-12 22:27:46
"1725",52,"havegang7",36,5,2,6,-3,1,2020-05-08 12:04:55,2020-05-08 21:07:31
"1726",52,"hejhejhund",52,4,7,6,3,2,2020-05-09 14:09:32,2020-05-10 09:58:15
"1727",52,"JakobBjerreKnudsen",75,6,3,5,-3,-1,2020-05-11 11:16:46,2020-05-11 13:32:30
"1728",52,"Jesper",82,4,0,4,NA,0,2020-05-11 13:13:10,2020-05-11 15:34:50
"1729",52,"Johanne",32,7,0,7,NA,0,2020-05-13 19:27:00,2020-05-13 21:01:36
"1730",52,"Katrine",76,5,7,5,2,0,2020-05-11 11:26:24,2020-05-11 19:28:47
"1731",52,"lilla",73,6,8,6,2,0,2020-05-11 11:12:11,2020-05-11 13:02:33
"1732",52,"Llamaman",74,2,5,3,3,1,2020-05-11 11:16:30,2020-05-12 10:18:57
"1733",52,"minime",97,6,3,4,-3,-2,2020-05-12 08:19:30,2020-05-13 12:38:49
"1734",52,"Misterperc",96,6,6,3,0,-3,2020-05-12 08:14:46,2020-05-12 13:31:52
"1735",52,"Moe",65,3,6,7,3,4,2020-05-11 10:31:13,2020-05-12 16:28:24
"1736",52,"Python",69,5,8,4,3,-1,2020-05-11 10:37:55,2020-05-11 11:59:16
"1737",52,"RBJ",47,2,5,5,3,3,2020-05-08 17:17:19,2020-05-09 12:56:32
"1738",52,"Rensdyrlam",72,3,1,1,-2,-2,2020-05-11 11:07:17,2020-05-11 13:45:45
"1739",52,"rosenmeier",31,3,3,3,0,0,2020-05-13 17:39:40,2020-05-13 20:02:00
"1740",52,"Sarah",54,5,7,5,2,0,2020-05-10 08:13:59,2020-05-10 10:46:01
"1741",52,"SKJ",10,5,5,5,0,0,2020-05-12 15:25:17,2020-05-12 16:45:15
"1742",52,"Slowlydying",31,8,0,8,NA,0,2020-05-08 11:11:42,2020-05-09 09:54:54
"1743",52,"SOJ",79,6,3,3,-3,-3,2020-05-11 11:35:22,2020-05-12 20:54:58
"1744",52,"wtf",11,5,2,3,-3,-2,2020-05-12 15:38:57,2020-05-12 18:48:25
"1745",53,"17",86,6,3,6,-3,0,2020-05-11 14:33:33,2020-05-12 06:46:41
"1746",53,"1879",95,5,0,2,NA,-3,2020-05-12 08:11:44,2020-05-12 12:42:31
"1747",53,"1918",27,6,4,1,-2,-5,2020-05-08 09:59:25,2020-05-09 07:13:50
"1748",53,"2205",84,5,8,1,3,-4,2020-05-11 13:59:46,2020-05-12 06:45:37
"1749",53,"4520",1,3,5,2,2,-1,2020-05-07 13:26:05,2020-05-07 18:11:06
"1750",53,"45bites",9,5,0,6,NA,1,2020-05-12 14:19:49,2020-05-12 17:32:36
"1751",53,"6107",12,4,7,5,3,1,2020-05-12 16:03:37,2020-05-12 17:33:36
"1752",53,"9696",55,6,6,5,0,-1,2020-05-10 12:43:53,2020-05-10 18:25:33
"1753",53,"andrea",61,6,0,7,NA,1,2020-05-11 10:19:49,2020-05-12 08:34:56
"1754",53,"Asad",33,1,4,2,3,1,2020-05-13 20:10:11,2020-05-13 21:28:24
"1755",53,"ASDF1234",70,4,4,4,0,0,2020-05-11 10:49:57,2020-05-11 11:54:38
"1756",53,"Astrid",38,5,2,6,-3,1,2020-05-08 12:53:19,2020-05-09 13:27:16
"1757",53,"Bøllemis",71,7,4,7,-3,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"1758",53,"Carmesin",45,6,0,4,NA,-2,2020-05-08 17:09:27,2020-05-10 01:58:32
"1759",53,"Christian Jacobsen",16,7,7,5,0,-2,2020-05-07 17:23:10,2020-05-07 18:17:29
"1760",53,"GOAT",44,4,1,3,-3,-1,2020-05-08 16:45:39,2020-05-08 18:12:03
"1761",53,"Grandmasterflash",81,6,3,4,-3,-2,2020-05-11 12:35:37,2020-05-12 22:27:46
"1762",53,"havegang7",36,7,4,7,-3,0,2020-05-08 12:04:55,2020-05-08 21:07:31
"1763",53,"hejhejhund",52,6,4,5,-2,-1,2020-05-09 14:09:32,2020-05-10 09:58:15
"1764",53,"JakobBjerreKnudsen",75,7,0,6,NA,-1,2020-05-11 11:16:46,2020-05-11 13:32:30
"1765",53,"Jesper",82,1,4,2,3,1,2020-05-11 13:13:10,2020-05-11 15:34:50
"1766",53,"Johanne",32,6,6,6,0,0,2020-05-13 19:27:00,2020-05-13 21:01:36
"1767",53,"Katrine",76,6,8,6,2,0,2020-05-11 11:26:24,2020-05-11 19:28:47
"1768",53,"lilla",73,6,4,5,-2,-1,2020-05-11 11:12:11,2020-05-11 13:02:33
"1769",53,"Llamaman",74,6,6,2,0,-4,2020-05-11 11:16:30,2020-05-12 10:18:57
"1770",53,"minime",97,3,5,4,2,1,2020-05-12 08:19:30,2020-05-13 12:38:49
"1771",53,"Misterperc",96,5,2,6,-3,1,2020-05-12 08:14:46,2020-05-12 13:31:52
"1772",53,"Moe",65,4,6,7,2,3,2020-05-11 10:31:13,2020-05-12 16:28:24
"1773",53,"Python",69,5,0,6,NA,1,2020-05-11 10:37:55,2020-05-11 11:59:16
"1774",53,"RBJ",47,3,1,7,-2,4,2020-05-08 17:17:19,2020-05-09 12:56:32
"1775",53,"Rensdyrlam",72,6,8,6,2,0,2020-05-11 11:07:17,2020-05-11 13:45:45
"1776",53,"rosenmeier",31,5,2,4,-3,-1,2020-05-13 17:39:40,2020-05-13 20:02:00
"1777",53,"Sarah",54,3,1,5,-2,2,2020-05-10 08:13:59,2020-05-10 10:46:01
"1778",53,"SKJ",10,3,1,3,-2,0,2020-05-12 15:25:17,2020-05-12 16:45:15
"1779",53,"Slowlydying",31,6,8,8,2,2,2020-05-08 11:11:42,2020-05-09 09:54:54
"1780",53,"SOJ",79,4,6,4,2,0,2020-05-11 11:35:22,2020-05-12 20:54:58
"1781",53,"wtf",11,4,0,5,NA,1,2020-05-12 15:38:57,2020-05-12 18:48:25
"1782",54,"17",86,6,6,5,0,-1,2020-05-11 14:33:33,2020-05-12 06:46:41
"1783",54,"1879",95,5,0,2,NA,-3,2020-05-12 08:11:44,2020-05-12 12:42:31
"1784",54,"1918",27,4,6,7,2,3,2020-05-08 09:59:25,2020-05-09 07:13:50
"1785",54,"2205",84,2,2,2,0,0,2020-05-11 13:59:46,2020-05-12 06:45:37
"1786",54,"4520",1,4,7,3,3,-1,2020-05-07 13:26:05,2020-05-07 18:11:06
"1787",54,"45bites",9,3,3,3,0,0,2020-05-12 14:19:49,2020-05-12 17:32:36
"1788",54,"6107",12,4,6,4,2,0,2020-05-12 16:03:37,2020-05-12 17:33:36
