"","FaceID","ID","FirstRating","GroupRating","SecondRating","Change","Feedback","Condition"
"990",34,"minime",7,7,7,0,0,"Peri"
"991",34,"Misterperc",4,7,4,0,3,"Peri"
"992",34,"Moe",5,2,5,0,-3,"Peri"
"993",34,"Python",5,3,5,0,-2,"Peri"
"994",34,"RBJ",1,1,5,4,0,"Peri"
"995",34,"Rensdyrlam",4,7,3,-1,3,"Peri"
"996",34,"rosenmeier",3,0,3,0,NA,"Peri"
"997",34,"Sarah",8,8,5,-3,0,"Peri"
"998",34,"SKJ",8,6,6,-2,-2,"Peri"
"999",34,"Slowlydying",6,4,6,0,-2,"Peri"
"1000",34,"SOJ",4,6,1,-3,2,"Peri"
"1001",34,"wtf",5,3,3,-2,-2,"Peri"
"1002",35,"17",6,3,5,-1,-3,"Peri"
"1003",35,"1879",5,3,7,2,-2,"Peri"
"1004",35,"1918",5,8,2,-3,3,"Peri"
"1005",35,"2205",8,8,7,-1,0,"Peri"
"1006",35,"4520",3,5,3,0,2,"Peri"
"1007",35,"45bites",5,7,6,1,2,"Peri"
"1008",35,"6107",3,1,4,1,-2,"Peri"
"1009",35,"9696",8,5,7,-1,-3,"Peri"
"1010",35,"andrea",6,6,8,2,0,"Peri"
"1011",35,"Asad",5,2,3,-2,-3,"Peri"
"1012",35,"ASDF1234",6,6,5,-1,0,"Peri"
"1013",35,"Astrid",6,6,4,-2,0,"Peri"
"1014",35,"Bøllemis",7,7,7,0,0,"Peri"
"1015",35,"Carmesin",4,1,5,1,-3,"Peri"
"1016",35,"Christian Jacobsen",6,4,6,0,-2,"Peri"
"1017",35,"GOAT",3,6,6,3,3,"Peri"
"1018",35,"Grandmasterflash",5,5,5,0,0,"Peri"
"1019",35,"havegang7",8,6,7,-1,-2,"Peri"
"1020",35,"hejhejhund",4,1,4,0,-3,"Peri"
"1021",35,"Jesper",3,0,3,0,NA,"Peri"
"1022",35,"Johanne",8,6,7,-1,-2,"Peri"
"1023",35,"Katrine",6,6,6,0,0,"Peri"
"1024",35,"lilla",7,7,5,-2,0,"Peri"
"1025",35,"Llamaman",3,3,3,0,0,"Peri"
"1026",35,"minime",8,0,8,0,NA,"Peri"
"1027",35,"Misterperc",7,5,8,1,-2,"Peri"
"1028",35,"Moe",4,2,8,4,-2,"Peri"
"1029",35,"Python",5,3,6,1,-2,"Peri"
"1030",35,"RBJ",5,7,6,1,2,"Peri"
"1031",35,"Rensdyrlam",8,8,8,0,0,"Peri"
"1032",35,"rosenmeier",8,8,6,-2,0,"Peri"
"1033",35,"Sarah",3,5,7,4,2,"Peri"
"1034",35,"SKJ",4,6,7,3,2,"Peri"
"1035",35,"Slowlydying",8,5,8,0,-3,"Peri"
"1036",35,"SOJ",6,8,7,1,2,"Peri"
"1037",35,"wtf",4,4,6,2,0,"Peri"
"1038",36,"17",6,0,3,-3,NA,"Peri"
"1039",36,"1879",4,6,4,0,2,"Peri"
"1040",36,"1918",5,7,6,1,2,"Peri"
"1041",36,"2205",3,6,4,1,3,"Peri"
"1042",36,"4520",3,1,5,2,-2,"Peri"
"1043",36,"45bites",4,0,3,-1,NA,"Peri"
"1044",36,"6107",4,6,5,1,2,"Peri"
"1045",36,"9696",1,1,3,2,0,"Peri"
"1046",36,"andrea",7,5,3,-4,-2,"Peri"
"1047",36,"Asad",6,4,5,-1,-2,"Peri"
"1048",36,"ASDF1234",5,0,4,-1,NA,"Peri"
"1049",36,"Astrid",4,2,2,-2,-2,"Peri"
"1050",36,"Bøllemis",7,7,7,0,0,"Peri"
"1051",36,"Carmesin",3,5,5,2,2,"Peri"
"1052",36,"Christian Jacobsen",5,5,3,-2,0,"Peri"
"1053",36,"GOAT",2,4,2,0,2,"Peri"
"1054",36,"Grandmasterflash",6,8,3,-3,2,"Peri"
"1055",36,"havegang7",6,4,6,0,-2,"Peri"
"1056",36,"hejhejhund",6,3,4,-2,-3,"Peri"
"1057",36,"JakobBjerreKnudsen",6,4,4,-2,-2,"Peri"
"1058",36,"Jesper",4,6,3,-1,2,"Peri"
"1059",36,"Johanne",6,6,7,1,0,"Peri"
"1060",36,"Katrine",6,6,6,0,0,"Peri"
"1061",36,"lilla",3,5,4,1,2,"Peri"
"1062",36,"Llamaman",5,2,6,1,-3,"Peri"
"1063",36,"minime",3,5,5,2,2,"Peri"
"1064",36,"Misterperc",6,3,4,-2,-3,"Peri"
"1065",36,"Moe",4,0,4,0,NA,"Peri"
"1066",36,"Python",1,1,2,1,0,"Peri"
"1067",36,"RBJ",2,5,6,4,3,"Peri"
"1068",36,"Rensdyrlam",3,1,1,-2,-2,"Peri"
"1069",36,"rosenmeier",3,1,4,1,-2,"Peri"
"1070",36,"Sarah",6,8,6,0,2,"Peri"
"1071",36,"SKJ",6,0,5,-1,NA,"Peri"
"1072",36,"Slowlydying",6,4,7,1,-2,"Peri"
"1073",36,"SOJ",3,1,3,0,-2,"Peri"
"1074",36,"The cat",8,5,8,0,-3,"Peri"
"1075",36,"wtf",2,5,2,0,3,"Peri"
"1076",37,"17",5,7,5,0,2,"Peri"
"1077",37,"1879",4,1,4,0,-3,"Peri"
"1078",37,"1918",5,8,3,-2,3,"Peri"
"1079",37,"2205",5,8,3,-2,3,"Peri"
"1080",37,"4520",4,7,3,-1,3,"Peri"
"1081",37,"45bites",7,5,6,-1,-2,"Peri"
"1082",37,"6107",4,1,5,1,-3,"Peri"
"1083",37,"9696",8,5,7,-1,-3,"Peri"
"1084",37,"andrea",7,5,3,-4,-2,"Peri"
"1085",37,"Asad",7,5,6,-1,-2,"Peri"
"1086",37,"ASDF1234",5,2,6,1,-3,"Peri"
"1087",37,"Astrid",7,0,8,1,NA,"Peri"
"1088",37,"Bøllemis",7,4,7,0,-3,"Peri"
"1089",37,"Carmesin",7,5,5,-2,-2,"Peri"
"1090",37,"Christian Jacobsen",6,3,6,0,-3,"Peri"
"1091",37,"GOAT",5,3,6,1,-2,"Peri"
"1092",37,"Grandmasterflash",6,4,4,-2,-2,"Peri"
"1093",37,"havegang7",8,8,8,0,0,"Peri"
"1094",37,"hejhejhund",5,7,4,-1,2,"Peri"
"1095",37,"JakobBjerreKnudsen",7,4,7,0,-3,"Peri"
"1096",37,"Jesper",2,5,5,3,3,"Peri"
"1097",37,"Johanne",7,4,8,1,-3,"Peri"
"1098",37,"Katrine",6,8,6,0,2,"Peri"
"1099",37,"lilla",8,0,8,0,NA,"Peri"
"1100",37,"Llamaman",5,0,6,1,NA,"Peri"
"1101",37,"minime",7,7,6,-1,0,"Peri"
"1102",37,"Misterperc",6,3,6,0,-3,"Peri"
"1103",37,"Moe",6,3,7,1,-3,"Peri"
"1104",37,"Python",5,5,3,-2,0,"Peri"
"1105",37,"RBJ",2,2,6,4,0,"Peri"
"1106",37,"Rensdyrlam",8,6,7,-1,-2,"Peri"
"1107",37,"rosenmeier",5,8,5,0,3,"Peri"
"1108",37,"Sarah",6,8,6,0,2,"Peri"
"1109",37,"SKJ",7,4,6,-1,-3,"Peri"
"1110",37,"Slowlydying",8,8,8,0,0,"Peri"
"1111",37,"SOJ",5,2,5,0,-3,"Peri"
"1112",37,"wtf",3,6,4,1,3,"Peri"
"1113",38,"17",4,1,3,-1,-3,"Peri"
"1114",38,"1879",2,4,2,0,2,"Peri"
"1115",38,"1918",3,5,6,3,2,"Peri"
"1116",38,"2205",3,3,2,-1,0,"Peri"
"1117",38,"4520",2,4,3,1,2,"Peri"
"1118",38,"45bites",2,4,4,2,2,"Peri"
"1119",38,"6107",2,0,3,1,NA,"Peri"
"1120",38,"9696",1,3,1,0,2,"Peri"
"1121",38,"andrea",5,7,3,-2,2,"Peri"
"1122",38,"Asad",5,3,2,-3,-2,"Peri"
"1123",38,"ASDF1234",3,3,4,1,0,"Peri"
"1124",38,"Astrid",2,4,3,1,2,"Peri"
"1125",38,"Bøllemis",7,4,7,0,-3,"Peri"
"1126",38,"Carmesin",2,2,5,3,0,"Peri"
"1127",38,"Christian Jacobsen",6,0,4,-2,NA,"Peri"
"1128",38,"GOAT",3,5,3,0,2,"Peri"
"1129",38,"Grandmasterflash",2,2,3,1,0,"Peri"
"1130",38,"havegang7",5,5,5,0,0,"Peri"
"1131",38,"hejhejhund",5,3,3,-2,-2,"Peri"
"1132",38,"Jesper",5,2,1,-4,-3,"Peri"
"1133",38,"Johanne",6,0,6,0,NA,"Peri"
"1134",38,"Katrine",5,2,5,0,-3,"Peri"
"1135",38,"lilla",4,7,4,0,3,"Peri"
"1136",38,"Llamaman",3,6,4,1,3,"Peri"
"1137",38,"minime",5,7,3,-2,2,"Peri"
"1138",38,"Misterperc",3,5,4,1,2,"Peri"
"1139",38,"Moe",1,3,5,4,2,"Peri"
"1140",38,"Python",3,5,1,-2,2,"Peri"
"1141",38,"RBJ",1,1,5,4,0,"Peri"
"1142",38,"Rensdyrlam",1,4,1,0,3,"Peri"
"1143",38,"rosenmeier",2,2,1,-1,0,"Peri"
"1144",38,"Sarah",3,6,4,1,3,"Peri"
"1145",38,"SKJ",3,1,4,1,-2,"Peri"
"1146",38,"Slowlydying",6,3,5,-1,-3,"Peri"
"1147",38,"SOJ",5,5,1,-4,0,"Peri"
"1148",38,"wtf",2,2,4,2,0,"Peri"
"1149",39,"17",6,0,5,-1,NA,"Peri"
"1150",39,"1879",3,1,3,0,-2,"Peri"
"1151",39,"1918",6,0,6,0,NA,"Peri"
"1152",39,"2205",1,4,1,0,3,"Peri"
"1153",39,"4520",4,0,3,-1,NA,"Peri"
"1154",39,"45bites",3,1,2,-1,-2,"Peri"
"1155",39,"6107",3,6,5,2,3,"Peri"
"1156",39,"9696",2,2,4,2,0,"Peri"
"1157",39,"andrea",5,5,3,-2,0,"Peri"
"1158",39,"Asad",6,6,2,-4,0,"Peri"
"1159",39,"ASDF1234",5,5,4,-1,0,"Peri"
"1160",39,"Astrid",6,8,5,-1,2,"Peri"
"1161",39,"Bøllemis",7,5,7,0,-2,"Peri"
"1162",39,"Carmesin",7,7,5,-2,0,"Peri"
"1163",39,"Christian Jacobsen",4,2,6,2,-2,"Peri"
"1164",39,"GOAT",2,4,3,1,2,"Peri"
"1165",39,"Grandmasterflash",2,5,4,2,3,"Peri"
"1166",39,"havegang7",7,7,8,1,0,"Peri"
"1167",39,"hejhejhund",5,3,5,0,-2,"Peri"
"1168",39,"JakobBjerreKnudsen",4,6,5,1,2,"Peri"
"1169",39,"Jesper",3,5,2,-1,2,"Peri"
"1170",39,"Johanne",6,4,6,0,-2,"Peri"
"1171",39,"Katrine",6,0,6,0,NA,"Peri"
"1172",39,"lilla",2,4,4,2,2,"Peri"
"1173",39,"Llamaman",3,6,3,0,3,"Peri"
"1174",39,"minime",2,4,7,5,2,"Peri"
"1175",39,"Misterperc",2,5,6,4,3,"Peri"
"1176",39,"Moe",4,2,7,3,-2,"Peri"
"1177",39,"Python",4,0,5,1,NA,"Peri"
"1178",39,"RBJ",1,3,5,4,2,"Peri"
"1179",39,"Rensdyrlam",6,6,6,0,0,"Peri"
"1180",39,"rosenmeier",5,7,2,-3,2,"Peri"
"1181",39,"Sarah",4,2,4,0,-2,"Peri"
"1182",39,"SKJ",3,5,5,2,2,"Peri"
"1183",39,"Slowlydying",7,7,6,-1,0,"Peri"
"1184",39,"SOJ",3,5,2,-1,2,"Peri"
"1185",39,"wtf",2,5,2,0,3,"Peri"
"1186",4,"17",1,3,6,5,2,"Peri"
"1187",4,"1879",4,1,5,1,-3,"Peri"
"1188",4,"1918",6,8,3,-3,2,"Peri"
"1189",4,"2205",5,5,6,1,0,"Peri"
"1190",4,"4520",3,3,2,-1,0,"Peri"
"1191",4,"45bites",5,5,6,1,0,"Peri"
"1192",4,"6107",5,2,5,0,-3,"Peri"
"1193",4,"9696",3,5,3,0,2,"Peri"
"1194",4,"andrea",6,6,7,1,0,"Peri"
"1195",4,"Asad",3,3,5,2,0,"Peri"
"1196",4,"ASDF1234",6,4,4,-2,-2,"Peri"
"1197",4,"Astrid",7,0,6,-1,NA,"Peri"
"1198",4,"Bøllemis",7,4,7,0,-3,"Peri"
"1199",4,"Carmesin",5,7,5,0,2,"Peri"
"1200",4,"Christian Jacobsen",6,6,4,-2,0,"Peri"
"1201",4,"GOAT",3,1,3,0,-2,"Peri"
"1202",4,"Grandmasterflash",5,3,4,-1,-2,"Peri"
"1203",4,"havegang7",5,8,7,2,3,"Peri"
"1204",4,"hejhejhund",6,4,4,-2,-2,"Peri"
"1205",4,"JakobBjerreKnudsen",5,8,4,-1,3,"Peri"
"1206",4,"Jesper",5,7,5,0,2,"Peri"
"1207",4,"Johanne",8,5,7,-1,-3,"Peri"
"1208",4,"Katrine",5,0,6,1,NA,"Peri"
"1209",4,"lilla",8,5,4,-4,-3,"Peri"
"1210",4,"Llamaman",5,3,6,1,-2,"Peri"
"1211",4,"minime",3,3,7,4,0,"Peri"
"1212",4,"Misterperc",4,2,3,-1,-2,"Peri"
"1213",4,"Moe",4,6,5,1,2,"Peri"
"1214",4,"Python",6,6,5,-1,0,"Peri"
"1215",4,"RBJ",2,5,6,4,3,"Peri"
"1216",4,"Rensdyrlam",2,2,6,4,0,"Peri"
"1217",4,"rosenmeier",5,2,5,0,-3,"Peri"
"1218",4,"Sarah",5,8,5,0,3,"Peri"
"1219",4,"SKJ",3,0,8,5,NA,"Peri"
"1220",4,"Slowlydying",8,5,8,0,-3,"Peri"
"1221",4,"SOJ",3,1,5,2,-2,"Peri"
"1222",4,"The cat",8,6,8,0,-2,"Peri"
"1223",4,"wtf",6,4,6,0,-2,"Peri"
"1224",40,"17",6,8,5,-1,2,"Peri"
"1225",40,"1879",3,1,4,1,-2,"Peri"
"1226",40,"1918",6,4,5,-1,-2,"Peri"
"1227",40,"2205",6,6,6,0,0,"Peri"
"1228",40,"4520",6,8,5,-1,2,"Peri"
"1229",40,"45bites",6,4,5,-1,-2,"Peri"
"1230",40,"6107",7,0,6,-1,NA,"Peri"
"1231",40,"9696",4,1,5,1,-3,"Peri"
"1232",40,"andrea",8,6,5,-3,-2,"Peri"
"1233",40,"Asad",2,2,2,0,0,"Peri"
"1234",40,"ASDF1234",5,7,5,0,2,"Peri"
"1235",40,"Astrid",5,7,4,-1,2,"Peri"
"1236",40,"Bøllemis",7,7,7,0,0,"Peri"
"1237",40,"Carmesin",4,2,5,1,-2,"Peri"
"1238",40,"Christian Jacobsen",6,6,6,0,0,"Peri"
"1239",40,"GOAT",6,3,4,-2,-3,"Peri"
"1240",40,"Grandmasterflash",3,3,5,2,0,"Peri"
"1241",40,"havegang7",7,5,8,1,-2,"Peri"
"1242",40,"hejhejhund",5,3,5,0,-2,"Peri"
"1243",40,"JakobBjerreKnudsen",7,4,7,0,-3,"Peri"
"1244",40,"Jesper",4,1,4,0,-3,"Peri"
"1245",40,"Johanne",8,8,8,0,0,"Peri"
"1246",40,"Katrine",6,6,6,0,0,"Peri"
"1247",40,"lilla",6,3,4,-2,-3,"Peri"
"1248",40,"Llamaman",8,0,7,-1,NA,"Peri"
"1249",40,"minime",2,4,3,1,2,"Peri"
"1250",40,"Misterperc",4,1,4,0,-3,"Peri"
"1251",40,"Moe",7,5,7,0,-2,"Peri"
"1252",40,"Python",4,6,3,-1,2,"Peri"
"1253",40,"RBJ",3,5,5,2,2,"Peri"
"1254",40,"Rensdyrlam",6,4,6,0,-2,"Peri"
"1255",40,"rosenmeier",5,7,5,0,2,"Peri"
"1256",40,"Sarah",3,0,5,2,NA,"Peri"
"1257",40,"SKJ",8,8,8,0,0,"Peri"
"1258",40,"Slowlydying",7,5,5,-2,-2,"Peri"
"1259",40,"SOJ",6,6,6,0,0,"Peri"
"1260",40,"The cat",8,5,8,0,-3,"Peri"
"1261",40,"wtf",4,0,5,1,NA,"Peri"
"1262",41,"17",4,1,5,1,-3,"Peri"
"1263",41,"1879",5,2,4,-1,-3,"Peri"
"1264",41,"1918",6,4,5,-1,-2,"Peri"
"1265",41,"2205",5,3,2,-3,-2,"Peri"
"1266",41,"4520",5,5,4,-1,0,"Peri"
"1267",41,"45bites",6,6,8,2,0,"Peri"
"1268",41,"6107",4,7,3,-1,3,"Peri"
"1269",41,"9696",6,0,7,1,NA,"Peri"
"1270",41,"andrea",7,4,7,0,-3,"Peri"
"1271",41,"Asad",4,6,5,1,2,"Peri"
"1272",41,"ASDF1234",5,5,5,0,0,"Peri"
"1273",41,"Astrid",3,3,4,1,0,"Peri"
"1274",41,"Bøllemis",7,4,7,0,-3,"Peri"
"1275",41,"Carmesin",3,3,4,1,0,"Peri"
"1276",41,"Christian Jacobsen",5,7,6,1,2,"Peri"
"1277",41,"GOAT",3,1,6,3,-2,"Peri"
"1278",41,"Grandmasterflash",7,4,5,-2,-3,"Peri"
"1279",41,"havegang7",6,8,7,1,2,"Peri"
"1280",41,"hejhejhund",5,2,3,-2,-3,"Peri"
"1281",41,"Jesper",3,0,2,-1,NA,"Peri"
"1282",41,"Johanne",6,3,6,0,-3,"Peri"
"1283",41,"Katrine",5,8,6,1,3,"Peri"
"1284",41,"lilla",8,5,7,-1,-3,"Peri"
"1285",41,"Llamaman",7,4,7,0,-3,"Peri"
"1286",41,"minime",5,2,3,-2,-3,"Peri"
"1287",41,"Misterperc",3,6,7,4,3,"Peri"
"1288",41,"Moe",5,0,6,1,NA,"Peri"
"1289",41,"Python",3,6,2,-1,3,"Peri"
"1290",41,"RBJ",3,6,6,3,3,"Peri"
"1291",41,"Rensdyrlam",8,5,8,0,-3,"Peri"
"1292",41,"rosenmeier",6,4,4,-2,-2,"Peri"
"1293",41,"Sarah",7,7,5,-2,0,"Peri"
"1294",41,"SKJ",4,4,6,2,0,"Peri"
"1295",41,"Slowlydying",5,3,7,2,-2,"Peri"
"1296",41,"SOJ",6,0,3,-3,NA,"Peri"
"1297",41,"The cat",8,6,8,0,-2,"Peri"
"1298",41,"wtf",3,0,4,1,NA,"Peri"
"1299",42,"17",6,6,3,-3,0,"Peri"
"1300",42,"1879",2,2,2,0,0,"Peri"
"1301",42,"1918",4,6,5,1,2,"Peri"
"1302",42,"2205",2,4,3,1,2,"Peri"
"1303",42,"4520",4,4,3,-1,0,"Peri"
"1304",42,"45bites",5,2,4,-1,-3,"Peri"
"1305",42,"6107",3,5,3,0,2,"Peri"
"1306",42,"9696",5,5,3,-2,0,"Peri"
"1307",42,"andrea",5,7,3,-2,2,"Peri"
"1308",42,"Asad",5,7,3,-2,2,"Peri"
"1309",42,"ASDF1234",3,0,3,0,NA,"Peri"
"1310",42,"Astrid",2,2,3,1,0,"Peri"
"1311",42,"Bøllemis",7,4,7,0,-3,"Peri"
"1312",42,"Carmesin",6,3,4,-2,-3,"Peri"
"1313",42,"Christian Jacobsen",1,0,3,2,NA,"Peri"
"1314",42,"GOAT",5,3,2,-3,-2,"Peri"
"1315",42,"Grandmasterflash",2,4,3,1,2,"Peri"
"1316",42,"havegang7",6,3,6,0,-3,"Peri"
"1317",42,"hejhejhund",5,2,4,-1,-3,"Peri"
"1318",42,"Jesper",4,7,1,-3,3,"Peri"
"1319",42,"Johanne",5,5,5,0,0,"Peri"
"1320",42,"Katrine",4,7,5,1,3,"Peri"
"1321",42,"lilla",3,0,4,1,NA,"Peri"
"1322",42,"Llamaman",4,6,3,-1,2,"Peri"
"1323",42,"minime",3,0,6,3,NA,"Peri"
"1324",42,"Misterperc",6,4,6,0,-2,"Peri"
"1325",42,"Moe",2,2,7,5,0,"Peri"
"1326",42,"Python",4,7,2,-2,3,"Peri"
"1327",42,"RBJ",2,4,5,3,2,"Peri"
"1328",42,"Rensdyrlam",1,1,2,1,0,"Peri"
"1329",42,"rosenmeier",2,5,2,0,3,"Peri"
"1330",42,"Sarah",3,3,3,0,0,"Peri"
"1331",42,"SKJ",4,0,4,0,NA,"Peri"
"1332",42,"Slowlydying",6,4,5,-1,-2,"Peri"
"1333",42,"SOJ",4,0,2,-2,NA,"Peri"
"1334",42,"The cat",8,5,8,0,-3,"Peri"
"1335",42,"wtf",3,3,3,0,0,"Peri"
"1336",43,"17",5,0,5,0,NA,"Peri"
"1337",43,"1879",5,3,3,-2,-2,"Peri"
"1338",43,"1918",5,0,5,0,NA,"Peri"
"1339",43,"2205",3,1,1,-2,-2,"Peri"
"1340",43,"4520",2,0,4,2,NA,"Peri"
"1341",43,"45bites",7,7,5,-2,0,"Peri"
"1342",43,"6107",5,0,4,-1,NA,"Peri"
"1343",43,"9696",6,3,6,0,-3,"Peri"
"1344",43,"andrea",5,5,7,2,0,"Peri"
"1345",43,"Asad",3,3,4,1,0,"Peri"
"1346",43,"ASDF1234",6,4,6,0,-2,"Peri"
"1347",43,"Astrid",8,6,7,-1,-2,"Peri"
"1348",43,"Bøllemis",7,7,7,0,0,"Peri"
"1349",43,"Carmesin",4,7,6,2,3,"Peri"
"1350",43,"Christian Jacobsen",3,5,6,3,2,"Peri"
"1351",43,"GOAT",6,6,5,-1,0,"Peri"
"1352",43,"Grandmasterflash",4,1,4,0,-3,"Peri"
"1353",43,"havegang7",8,8,8,0,0,"Peri"
"1354",43,"hejhejhund",3,1,4,1,-2,"Peri"
"1355",43,"JakobBjerreKnudsen",4,2,4,0,-2,"Peri"
"1356",43,"Jesper",5,3,2,-3,-2,"Peri"
"1357",43,"Johanne",6,6,6,0,0,"Peri"
"1358",43,"Katrine",5,0,5,0,NA,"Peri"
"1359",43,"lilla",7,5,8,1,-2,"Peri"
"1360",43,"Llamaman",6,3,5,-1,-3,"Peri"
"1361",43,"minime",7,5,5,-2,-2,"Peri"
"1362",43,"Misterperc",6,8,7,1,2,"Peri"
"1363",43,"Moe",7,5,7,0,-2,"Peri"
"1364",43,"Python",6,6,5,-1,0,"Peri"
"1365",43,"RBJ",3,6,7,4,3,"Peri"
"1366",43,"Rensdyrlam",5,3,5,0,-2,"Peri"
"1367",43,"rosenmeier",6,8,5,-1,2,"Peri"
"1368",43,"Sarah",4,1,3,-1,-3,"Peri"
"1369",43,"SKJ",5,8,5,0,3,"Peri"
"1370",43,"Slowlydying",8,6,8,0,-2,"Peri"
"1371",43,"SOJ",7,7,6,-1,0,"Peri"
"1372",43,"wtf",3,0,3,0,NA,"Peri"
"1373",44,"17",5,5,4,-1,0,"Peri"
"1374",44,"1879",4,4,3,-1,0,"Peri"
"1375",44,"1918",5,0,3,-2,NA,"Peri"
"1376",44,"2205",1,0,2,1,NA,"Peri"
"1377",44,"4520",6,3,3,-3,-3,"Peri"
"1378",44,"45bites",3,0,5,2,NA,"Peri"
"1379",44,"6107",2,2,3,1,0,"Peri"
"1380",44,"9696",4,7,4,0,3,"Peri"
"1381",44,"andrea",7,7,2,-5,0,"Peri"
"1382",44,"Asad",6,4,1,-5,-2,"Peri"
"1383",44,"ASDF1234",3,1,3,0,-2,"Peri"
"1384",44,"Astrid",4,0,5,1,NA,"Peri"
"1385",44,"Bøllemis",7,7,7,0,0,"Peri"
"1386",44,"Carmesin",4,4,4,0,0,"Peri"
"1387",44,"Christian Jacobsen",4,4,4,0,0,"Peri"
"1388",44,"GOAT",5,2,3,-2,-3,"Peri"
"1389",44,"Grandmasterflash",3,6,3,0,3,"Peri"
"1390",44,"havegang7",6,0,6,0,NA,"Peri"
"1391",44,"hejhejhund",5,3,4,-1,-2,"Peri"
"1392",44,"JakobBjerreKnudsen",5,7,5,0,2,"Peri"
"1393",44,"Jesper",3,3,1,-2,0,"Peri"
"1394",44,"Johanne",6,3,5,-1,-3,"Peri"
"1395",44,"Katrine",5,5,6,1,0,"Peri"
"1396",44,"lilla",5,7,4,-1,2,"Peri"
"1397",44,"Llamaman",6,8,4,-2,2,"Peri"
"1398",44,"minime",5,8,3,-2,3,"Peri"
"1399",44,"Misterperc",4,4,4,0,0,"Peri"
"1400",44,"Moe",3,6,7,4,3,"Peri"
"1401",44,"Python",2,4,2,0,2,"Peri"
"1402",44,"RBJ",2,5,5,3,3,"Peri"
"1403",44,"Rensdyrlam",6,4,4,-2,-2,"Peri"
"1404",44,"rosenmeier",4,6,3,-1,2,"Peri"
"1405",44,"Sarah",6,8,5,-1,2,"Peri"
"1406",44,"SKJ",4,2,5,1,-2,"Peri"
"1407",44,"Slowlydying",5,0,6,1,NA,"Peri"
"1408",44,"SOJ",5,7,1,-4,2,"Peri"
"1409",44,"wtf",3,6,3,0,3,"Peri"
"1410",45,"17",6,0,5,-1,NA,"Peri"
"1411",45,"1879",4,0,4,0,NA,"Peri"
"1412",45,"1918",6,4,2,-4,-2,"Peri"
"1413",45,"2205",5,0,5,0,NA,"Peri"
"1414",45,"4520",3,1,3,0,-2,"Peri"
"1415",45,"45bites",7,5,7,0,-2,"Peri"
"1416",45,"6107",4,1,5,1,-3,"Peri"
"1417",45,"9696",5,7,4,-1,2,"Peri"
"1418",45,"andrea",7,7,2,-5,0,"Peri"
"1419",45,"Asad",7,5,7,0,-2,"Peri"
"1420",45,"ASDF1234",5,2,4,-1,-3,"Peri"
"1421",45,"Astrid",4,7,6,2,3,"Peri"
"1422",45,"Bøllemis",7,7,7,0,0,"Peri"
"1423",45,"Carmesin",4,1,5,1,-3,"Peri"
"1424",45,"Christian Jacobsen",6,8,6,0,2,"Peri"
"1425",45,"GOAT",3,5,5,2,2,"Peri"
"1426",45,"Grandmasterflash",3,6,4,1,3,"Peri"
"1427",45,"havegang7",7,5,7,0,-2,"Peri"
"1428",45,"hejhejhund",6,0,6,0,NA,"Peri"
"1429",45,"JakobBjerreKnudsen",5,2,3,-2,-3,"Peri"
"1430",45,"Jesper",5,2,4,-1,-3,"Peri"
"1431",45,"Johanne",8,6,8,0,-2,"Peri"
"1432",45,"Katrine",5,0,6,1,NA,"Peri"
"1433",45,"lilla",5,3,8,3,-2,"Peri"
"1434",45,"Llamaman",4,1,4,0,-3,"Peri"
"1435",45,"minime",6,4,6,0,-2,"Peri"
"1436",45,"Misterperc",6,8,6,0,2,"Peri"
"1437",45,"Moe",6,4,8,2,-2,"Peri"
"1438",45,"Python",5,3,5,0,-2,"Peri"
"1439",45,"RBJ",3,1,5,2,-2,"Peri"
"1440",45,"Rensdyrlam",4,4,1,-3,0,"Peri"
"1441",45,"rosenmeier",5,7,6,1,2,"Peri"
"1442",45,"Sarah",3,0,3,0,NA,"Peri"
"1443",45,"SKJ",5,3,5,0,-2,"Peri"
"1444",45,"Slowlydying",7,7,8,1,0,"Peri"
"1445",45,"SOJ",6,4,5,-1,-2,"Peri"
"1446",45,"The cat",8,6,8,0,-2,"Peri"
"1447",45,"wtf",5,2,3,-2,-3,"Peri"
"1448",46,"17",1,0,6,5,NA,"Peri"
"1449",46,"1879",5,8,7,2,3,"Peri"
"1450",46,"1918",3,1,5,2,-2,"Peri"
"1451",46,"2205",1,4,2,1,3,"Peri"
"1452",46,"4520",4,7,3,-1,3,"Peri"
"1453",46,"45bites",4,2,4,0,-2,"Peri"
"1454",46,"6107",7,4,6,-1,-3,"Peri"
"1455",46,"9696",7,4,6,-1,-3,"Peri"
"1456",46,"andrea",7,0,5,-2,NA,"Peri"
"1457",46,"Asad",5,3,4,-1,-2,"Peri"
"1458",46,"ASDF1234",4,1,5,1,-3,"Peri"
"1459",46,"Astrid",8,8,6,-2,0,"Peri"
"1460",46,"Bøllemis",7,7,7,0,0,"Peri"
"1461",46,"Carmesin",4,1,4,0,-3,"Peri"
"1462",46,"Christian Jacobsen",6,4,6,0,-2,"Peri"
"1463",46,"GOAT",4,6,2,-2,2,"Peri"
"1464",46,"Grandmasterflash",4,2,3,-1,-2,"Peri"
"1465",46,"havegang7",7,4,8,1,-3,"Peri"
"1466",46,"hejhejhund",5,7,5,0,2,"Peri"
"1467",46,"JakobBjerreKnudsen",6,4,4,-2,-2,"Peri"
"1468",46,"Jesper",3,1,2,-1,-2,"Peri"
"1469",46,"Johanne",6,8,6,0,2,"Peri"
"1470",46,"Katrine",5,5,6,1,0,"Peri"
