"","FaceID","ID","URL round 1.x","URL round 2.x","ParticipantN.x","Round.x","FirstRating","GroupRating","URL round 2.y","URL round 1.y","ParticipantN.y","Round.y","SecondRating","Feedback","Change"
"1563",49,"2205","unfwcb90","wnjx49s1",84,"sc_round1",7,0,"wnjx49s1","unfwcb90",35,"sc_round2",8,NA,1
"1564",49,"4520","t3zc9soo","gm0b0k11",1,"sc_round1",3,6,"gm0b0k11","t3zc9soo",1,"sc_round2",4,3,1
"1565",49,"45bites","g54qjb0l","36hprd2x",9,"sc_round1",4,0,"36hprd2x","g54qjb0l",48,"sc_round2",6,NA,2
"1566",49,"6107","24vjo3ss","xxe6xzes",12,"sc_round1",3,1,"xxe6xzes","24vjo3ss",49,"sc_round2",3,-2,0
"1567",49,"9696","st6r8kfq","4v10zr69",55,"sc_round1",3,1,"4v10zr69","st6r8kfq",21,"sc_round2",2,-2,-1
"1568",49,"andrea","lq0zamde","ia0rpy42",61,"sc_round1",6,4,"ia0rpy42","lq0zamde",37,"sc_round2",4,-2,-2
"1569",49,"Asad","ktm1ojr2","e96jb6mr",33,"sc_round1",5,2,"e96jb6mr","ktm1ojr2",65,"sc_round2",6,-3,1
"1570",49,"ASDF1234","dbfzbwq1","hsui8h86",70,"sc_round1",5,5,"hsui8h86","dbfzbwq1",23,"sc_round2",4,0,-1
"1571",49,"Astrid","zhqv6mcm","9700fvfg",38,"sc_round1",4,1,"9700fvfg","zhqv6mcm",13,"sc_round2",4,-3,0
"1572",49,"Bøllemis","t55pnknq","xolku9ti",71,"sc_round1",7,0,"xolku9ti","t55pnknq",25,"sc_round2",7,NA,0
"1573",49,"Carmesin","hhvjjhod","wr6elhvg",45,"sc_round1",3,0,"wr6elhvg","hhvjjhod",16,"sc_round2",4,NA,1
"1574",49,"Christian Jacobsen","p16vvjzi","9tnr4s3y",16,"sc_round1",5,3,"9tnr4s3y","p16vvjzi",2,"sc_round2",6,-2,1
"1575",49,"GOAT","0nfe0k9c","ii2ca2a4",44,"sc_round1",6,3,"ii2ca2a4","0nfe0k9c",5,"sc_round2",4,-3,-2
"1576",49,"Grandmasterflash","9ial3dvy","4wl0bfqz",81,"sc_round1",5,2,"4wl0bfqz","9ial3dvy",54,"sc_round2",4,-3,-1
"1577",49,"havegang7","5ziimz34","14ho06cq",36,"sc_round1",6,4,"14ho06cq","5ziimz34",7,"sc_round2",6,-2,0
"1578",49,"hejhejhund","3c7i3qeh","oug44nb6",52,"sc_round1",4,0,"oug44nb6","3c7i3qeh",19,"sc_round2",4,NA,0
"1579",49,"JakobBjerreKnudsen","7896i7ka","6orxz59z",75,"sc_round1",6,6,"6orxz59z","7896i7ka",27,"sc_round2",6,0,0
"1580",49,"Jesper","4h1ska65","wltwxmba",82,"sc_round1",4,1,"wltwxmba","4h1ska65",30,"sc_round2",1,-3,-3
"1581",49,"Johanne","mx0i74iq","dt6c67jl",32,"sc_round1",7,4,"dt6c67jl","mx0i74iq",64,"sc_round2",6,-3,-1
"1582",49,"Katrine","ljefhi7s","v2mkys1q",76,"sc_round1",5,8,"v2mkys1q","ljefhi7s",34,"sc_round2",6,3,1
"1583",49,"lilla","g1zkj1et","jfke82qw",73,"sc_round1",4,1,"jfke82qw","g1zkj1et",26,"sc_round2",4,-3,0
"1584",49,"Llamaman","yhpfe3ki","qr957mqd",74,"sc_round1",3,1,"qr957mqd","yhpfe3ki",38,"sc_round2",4,-2,1
"1585",49,"minime","fw1o7714","1qevmfei",97,"sc_round1",7,5,"1qevmfei","fw1o7714",57,"sc_round2",8,-2,1
"1586",49,"Misterperc","eukb0tda","4d35wwdw",96,"sc_round1",4,2,"4d35wwdw","eukb0tda",42,"sc_round2",6,-2,2
"1587",49,"Moe","eem5hb8v","ks23jwvj",65,"sc_round1",2,2,"ks23jwvj","eem5hb8v",45,"sc_round2",7,0,5
"1588",49,"Python","70icxtu0","7vzmcs48",69,"sc_round1",5,8,"7vzmcs48","70icxtu0",24,"sc_round2",4,3,-1
"1589",49,"RBJ","nak8o392","11u16gtf",47,"sc_round1",4,2,"11u16gtf","nak8o392",11,"sc_round2",6,-2,2
"1590",49,"Rensdyrlam","n8969zl4","oen6qf4o",72,"sc_round1",3,6,"oen6qf4o","n8969zl4",28,"sc_round2",2,3,-1
"1591",49,"rosenmeier","pkf9fk1g","5969nxrd",31,"sc_round1",3,6,"5969nxrd","pkf9fk1g",58,"sc_round2",3,3,0
"1592",49,"Sarah","szp84fhk","uvpc88el",54,"sc_round1",5,3,"uvpc88el","szp84fhk",20,"sc_round2",6,-2,1
"1593",49,"SKJ","fwpmdfnx","csqlcfa3",10,"sc_round1",5,3,"csqlcfa3","fwpmdfnx",46,"sc_round2",5,-2,0
"1594",49,"Slowlydying","s9p5ckq6","v5ibxvij",31,"sc_round1",7,5,"v5ibxvij","s9p5ckq6",10,"sc_round2",8,-2,1
"1595",49,"SOJ","s1660bu2","gsnp1osd",79,"sc_round1",6,8,"gsnp1osd","s1660bu2",53,"sc_round2",2,2,-4
"1596",49,"The cat","j6tklmc7","ij6k2p1q",80,"sc_round1",8,8,"ij6k2p1q","j6tklmc7",40,"sc_round2",8,0,0
"1597",49,"wtf","zhw4p27n","8gnloax0",11,"sc_round1",3,1,"8gnloax0","zhw4p27n",52,"sc_round2",5,-2,2
"1598",5,"17","sjaa659z","fzt0cp0a",86,"sc_round1",6,6,"fzt0cp0a","sjaa659z",36,"sc_round2",5,0,-1
"1599",5,"1879","pywjuver","ara1b058",95,"sc_round1",5,7,"ara1b058","pywjuver",39,"sc_round2",5,2,0
"1600",5,"1918","bieie7ao","5nmlzc2i",27,"sc_round1",4,0,"5nmlzc2i","bieie7ao",8,"sc_round2",4,NA,0
"1601",5,"2205","unfwcb90","wnjx49s1",84,"sc_round1",4,7,"wnjx49s1","unfwcb90",35,"sc_round2",4,3,0
"1602",5,"4520","t3zc9soo","gm0b0k11",1,"sc_round1",6,0,"gm0b0k11","t3zc9soo",1,"sc_round2",6,NA,0
"1603",5,"45bites","g54qjb0l","36hprd2x",9,"sc_round1",5,8,"36hprd2x","g54qjb0l",48,"sc_round2",5,3,0
"1604",5,"6107","24vjo3ss","xxe6xzes",12,"sc_round1",7,0,"xxe6xzes","24vjo3ss",49,"sc_round2",7,NA,0
"1605",5,"9696","st6r8kfq","4v10zr69",55,"sc_round1",6,3,"4v10zr69","st6r8kfq",21,"sc_round2",5,-3,-1
"1606",5,"andrea","lq0zamde","ia0rpy42",61,"sc_round1",7,0,"ia0rpy42","lq0zamde",37,"sc_round2",6,NA,-1
"1607",5,"Asad","ktm1ojr2","e96jb6mr",33,"sc_round1",6,4,"e96jb6mr","ktm1ojr2",65,"sc_round2",1,-2,-5
"1608",5,"ASDF1234","dbfzbwq1","hsui8h86",70,"sc_round1",4,0,"hsui8h86","dbfzbwq1",23,"sc_round2",3,NA,-1
"1609",5,"Astrid","zhqv6mcm","9700fvfg",38,"sc_round1",5,8,"9700fvfg","zhqv6mcm",13,"sc_round2",5,3,0
"1610",5,"Bøllemis","t55pnknq","xolku9ti",71,"sc_round1",7,4,"xolku9ti","t55pnknq",25,"sc_round2",7,-3,0
"1611",5,"Carmesin","hhvjjhod","wr6elhvg",45,"sc_round1",4,4,"wr6elhvg","hhvjjhod",16,"sc_round2",4,0,0
"1612",5,"Christian Jacobsen","p16vvjzi","9tnr4s3y",16,"sc_round1",7,7,"9tnr4s3y","p16vvjzi",2,"sc_round2",6,0,-1
"1613",5,"GOAT","0nfe0k9c","ii2ca2a4",44,"sc_round1",6,0,"ii2ca2a4","0nfe0k9c",5,"sc_round2",5,NA,-1
"1614",5,"Grandmasterflash","9ial3dvy","4wl0bfqz",81,"sc_round1",8,5,"4wl0bfqz","9ial3dvy",54,"sc_round2",6,-3,-2
"1615",5,"havegang7","5ziimz34","14ho06cq",36,"sc_round1",7,7,"14ho06cq","5ziimz34",7,"sc_round2",8,0,1
"1616",5,"hejhejhund","3c7i3qeh","oug44nb6",52,"sc_round1",8,6,"oug44nb6","3c7i3qeh",19,"sc_round2",8,-2,0
"1617",5,"JakobBjerreKnudsen","7896i7ka","6orxz59z",75,"sc_round1",6,0,"6orxz59z","7896i7ka",27,"sc_round2",5,NA,-1
"1618",5,"Jesper","4h1ska65","wltwxmba",82,"sc_round1",4,7,"wltwxmba","4h1ska65",30,"sc_round2",2,3,-2
"1619",5,"Johanne","mx0i74iq","dt6c67jl",32,"sc_round1",7,5,"dt6c67jl","mx0i74iq",64,"sc_round2",7,-2,0
"1620",5,"Katrine","ljefhi7s","v2mkys1q",76,"sc_round1",6,6,"v2mkys1q","ljefhi7s",34,"sc_round2",6,0,0
"1621",5,"lilla","g1zkj1et","jfke82qw",73,"sc_round1",8,0,"jfke82qw","g1zkj1et",26,"sc_round2",6,NA,-2
"1622",5,"Llamaman","yhpfe3ki","qr957mqd",74,"sc_round1",6,8,"qr957mqd","yhpfe3ki",38,"sc_round2",7,2,1
"1623",5,"minime","fw1o7714","1qevmfei",97,"sc_round1",3,3,"1qevmfei","fw1o7714",57,"sc_round2",6,0,3
"1624",5,"Misterperc","eukb0tda","4d35wwdw",96,"sc_round1",2,4,"4d35wwdw","eukb0tda",42,"sc_round2",6,2,4
"1625",5,"Moe","eem5hb8v","ks23jwvj",65,"sc_round1",7,7,"ks23jwvj","eem5hb8v",45,"sc_round2",5,0,-2
"1626",5,"Python","70icxtu0","7vzmcs48",69,"sc_round1",7,4,"7vzmcs48","70icxtu0",24,"sc_round2",5,-3,-2
"1627",5,"RBJ","nak8o392","11u16gtf",47,"sc_round1",4,2,"11u16gtf","nak8o392",11,"sc_round2",6,-2,2
"1628",5,"Rensdyrlam","n8969zl4","oen6qf4o",72,"sc_round1",8,5,"oen6qf4o","n8969zl4",28,"sc_round2",8,-3,0
"1629",5,"rosenmeier","pkf9fk1g","5969nxrd",31,"sc_round1",2,4,"5969nxrd","pkf9fk1g",58,"sc_round2",2,2,0
"1630",5,"Sarah","szp84fhk","uvpc88el",54,"sc_round1",7,5,"uvpc88el","szp84fhk",20,"sc_round2",7,-2,0
"1631",5,"SKJ","fwpmdfnx","csqlcfa3",10,"sc_round1",4,1,"csqlcfa3","fwpmdfnx",46,"sc_round2",8,-3,4
"1632",5,"Slowlydying","s9p5ckq6","v5ibxvij",31,"sc_round1",7,4,"v5ibxvij","s9p5ckq6",10,"sc_round2",6,-3,-1
"1633",5,"SOJ","s1660bu2","gsnp1osd",79,"sc_round1",6,3,"gsnp1osd","s1660bu2",53,"sc_round2",3,-3,-3
"1634",5,"wtf","zhw4p27n","8gnloax0",11,"sc_round1",4,7,"8gnloax0","zhw4p27n",52,"sc_round2",6,3,2
"1635",50,"17","sjaa659z","fzt0cp0a",86,"sc_round1",5,5,"fzt0cp0a","sjaa659z",36,"sc_round2",6,0,1
"1636",50,"1879","pywjuver","ara1b058",95,"sc_round1",6,4,"ara1b058","pywjuver",39,"sc_round2",7,-2,1
"1637",50,"1918","bieie7ao","5nmlzc2i",27,"sc_round1",5,5,"5nmlzc2i","bieie7ao",8,"sc_round2",3,0,-2
"1638",50,"2205","unfwcb90","wnjx49s1",84,"sc_round1",3,6,"wnjx49s1","unfwcb90",35,"sc_round2",5,3,2
"1639",50,"4520","t3zc9soo","gm0b0k11",1,"sc_round1",5,7,"gm0b0k11","t3zc9soo",1,"sc_round2",2,2,-3
"1640",50,"45bites","g54qjb0l","36hprd2x",9,"sc_round1",3,6,"36hprd2x","g54qjb0l",48,"sc_round2",4,3,1
"1641",50,"6107","24vjo3ss","xxe6xzes",12,"sc_round1",6,3,"xxe6xzes","24vjo3ss",49,"sc_round2",6,-3,0
"1642",50,"9696","st6r8kfq","4v10zr69",55,"sc_round1",5,0,"4v10zr69","st6r8kfq",21,"sc_round2",6,NA,1
"1643",50,"andrea","lq0zamde","ia0rpy42",61,"sc_round1",7,7,"ia0rpy42","lq0zamde",37,"sc_round2",6,0,-1
"1644",50,"Asad","ktm1ojr2","e96jb6mr",33,"sc_round1",3,6,"e96jb6mr","ktm1ojr2",65,"sc_round2",5,3,2
"1645",50,"ASDF1234","dbfzbwq1","hsui8h86",70,"sc_round1",4,1,"hsui8h86","dbfzbwq1",23,"sc_round2",5,-3,1
"1646",50,"Astrid","zhqv6mcm","9700fvfg",38,"sc_round1",4,1,"9700fvfg","zhqv6mcm",13,"sc_round2",3,-3,-1
"1647",50,"Bøllemis","t55pnknq","xolku9ti",71,"sc_round1",7,4,"xolku9ti","t55pnknq",25,"sc_round2",7,-3,0
"1648",50,"Carmesin","hhvjjhod","wr6elhvg",45,"sc_round1",4,2,"wr6elhvg","hhvjjhod",16,"sc_round2",6,-2,2
"1649",50,"Christian Jacobsen","p16vvjzi","9tnr4s3y",16,"sc_round1",7,7,"9tnr4s3y","p16vvjzi",2,"sc_round2",6,0,-1
"1650",50,"GOAT","0nfe0k9c","ii2ca2a4",44,"sc_round1",5,5,"ii2ca2a4","0nfe0k9c",5,"sc_round2",5,0,0
"1651",50,"Grandmasterflash","9ial3dvy","4wl0bfqz",81,"sc_round1",4,7,"4wl0bfqz","9ial3dvy",54,"sc_round2",4,3,0
"1652",50,"havegang7","5ziimz34","14ho06cq",36,"sc_round1",8,8,"14ho06cq","5ziimz34",7,"sc_round2",5,0,-3
"1653",50,"hejhejhund","3c7i3qeh","oug44nb6",52,"sc_round1",6,3,"oug44nb6","3c7i3qeh",19,"sc_round2",5,-3,-1
"1654",50,"Jesper","4h1ska65","wltwxmba",82,"sc_round1",5,5,"wltwxmba","4h1ska65",30,"sc_round2",4,0,-1
"1655",50,"Johanne","mx0i74iq","dt6c67jl",32,"sc_round1",8,6,"dt6c67jl","mx0i74iq",64,"sc_round2",8,-2,0
"1656",50,"Katrine","ljefhi7s","v2mkys1q",76,"sc_round1",5,0,"v2mkys1q","ljefhi7s",34,"sc_round2",6,NA,1
"1657",50,"lilla","g1zkj1et","jfke82qw",73,"sc_round1",7,5,"jfke82qw","g1zkj1et",26,"sc_round2",6,-2,-1
"1658",50,"Llamaman","yhpfe3ki","qr957mqd",74,"sc_round1",5,8,"qr957mqd","yhpfe3ki",38,"sc_round2",6,3,1
"1659",50,"minime","fw1o7714","1qevmfei",97,"sc_round1",3,3,"1qevmfei","fw1o7714",57,"sc_round2",8,0,5
"1660",50,"Misterperc","eukb0tda","4d35wwdw",96,"sc_round1",5,5,"4d35wwdw","eukb0tda",42,"sc_round2",4,0,-1
"1661",50,"Moe","eem5hb8v","ks23jwvj",65,"sc_round1",4,7,"ks23jwvj","eem5hb8v",45,"sc_round2",7,3,3
"1662",50,"Python","70icxtu0","7vzmcs48",69,"sc_round1",5,5,"7vzmcs48","70icxtu0",24,"sc_round2",5,0,0
"1663",50,"RBJ","nak8o392","11u16gtf",47,"sc_round1",2,5,"11u16gtf","nak8o392",11,"sc_round2",6,3,4
"1664",50,"Rensdyrlam","n8969zl4","oen6qf4o",72,"sc_round1",1,1,"oen6qf4o","n8969zl4",28,"sc_round2",8,0,7
"1665",50,"rosenmeier","pkf9fk1g","5969nxrd",31,"sc_round1",4,6,"5969nxrd","pkf9fk1g",58,"sc_round2",3,2,-1
"1666",50,"Sarah","szp84fhk","uvpc88el",54,"sc_round1",5,0,"uvpc88el","szp84fhk",20,"sc_round2",4,NA,-1
"1667",50,"SKJ","fwpmdfnx","csqlcfa3",10,"sc_round1",3,5,"csqlcfa3","fwpmdfnx",46,"sc_round2",5,2,2
"1668",50,"Slowlydying","s9p5ckq6","v5ibxvij",31,"sc_round1",8,6,"v5ibxvij","s9p5ckq6",10,"sc_round2",8,-2,0
"1669",50,"SOJ","s1660bu2","gsnp1osd",79,"sc_round1",7,7,"gsnp1osd","s1660bu2",53,"sc_round2",6,0,-1
"1670",50,"wtf","zhw4p27n","8gnloax0",11,"sc_round1",3,5,"8gnloax0","zhw4p27n",52,"sc_round2",3,2,0
"1671",51,"17","sjaa659z","fzt0cp0a",86,"sc_round1",6,3,"fzt0cp0a","sjaa659z",36,"sc_round2",5,-3,-1
"1672",51,"1879","pywjuver","ara1b058",95,"sc_round1",3,3,"ara1b058","pywjuver",39,"sc_round2",4,0,1
"1673",51,"1918","bieie7ao","5nmlzc2i",27,"sc_round1",6,4,"5nmlzc2i","bieie7ao",8,"sc_round2",4,-2,-2
"1674",51,"2205","unfwcb90","wnjx49s1",84,"sc_round1",2,2,"wnjx49s1","unfwcb90",35,"sc_round2",1,0,-1
"1675",51,"4520","t3zc9soo","gm0b0k11",1,"sc_round1",3,3,"gm0b0k11","t3zc9soo",1,"sc_round2",2,0,-1
"1676",51,"45bites","g54qjb0l","36hprd2x",9,"sc_round1",3,5,"36hprd2x","g54qjb0l",48,"sc_round2",4,2,1
"1677",51,"6107","24vjo3ss","xxe6xzes",12,"sc_round1",6,4,"xxe6xzes","24vjo3ss",49,"sc_round2",6,-2,0
"1678",51,"9696","st6r8kfq","4v10zr69",55,"sc_round1",3,6,"4v10zr69","st6r8kfq",21,"sc_round2",3,3,0
"1679",51,"andrea","lq0zamde","ia0rpy42",61,"sc_round1",7,7,"ia0rpy42","lq0zamde",37,"sc_round2",4,0,-3
"1680",51,"Asad","ktm1ojr2","e96jb6mr",33,"sc_round1",4,1,"e96jb6mr","ktm1ojr2",65,"sc_round2",3,-3,-1
"1681",51,"ASDF1234","dbfzbwq1","hsui8h86",70,"sc_round1",4,6,"hsui8h86","dbfzbwq1",23,"sc_round2",4,2,0
"1682",51,"Astrid","zhqv6mcm","9700fvfg",38,"sc_round1",2,4,"9700fvfg","zhqv6mcm",13,"sc_round2",3,2,1
"1683",51,"Bøllemis","t55pnknq","xolku9ti",71,"sc_round1",7,7,"xolku9ti","t55pnknq",25,"sc_round2",7,0,0
"1684",51,"Carmesin","hhvjjhod","wr6elhvg",45,"sc_round1",4,7,"wr6elhvg","hhvjjhod",16,"sc_round2",4,3,0
"1685",51,"Christian Jacobsen","p16vvjzi","9tnr4s3y",16,"sc_round1",6,0,"9tnr4s3y","p16vvjzi",2,"sc_round2",6,NA,0
"1686",51,"GOAT","0nfe0k9c","ii2ca2a4",44,"sc_round1",3,6,"ii2ca2a4","0nfe0k9c",5,"sc_round2",3,3,0
"1687",51,"Grandmasterflash","9ial3dvy","4wl0bfqz",81,"sc_round1",7,5,"4wl0bfqz","9ial3dvy",54,"sc_round2",4,-2,-3
"1688",51,"havegang7","5ziimz34","14ho06cq",36,"sc_round1",5,0,"14ho06cq","5ziimz34",7,"sc_round2",6,NA,1
"1689",51,"hejhejhund","3c7i3qeh","oug44nb6",52,"sc_round1",5,5,"oug44nb6","3c7i3qeh",19,"sc_round2",4,0,-1
"1690",51,"JakobBjerreKnudsen","7896i7ka","6orxz59z",75,"sc_round1",7,5,"6orxz59z","7896i7ka",27,"sc_round2",7,-2,0
"1691",51,"Jesper","4h1ska65","wltwxmba",82,"sc_round1",3,6,"wltwxmba","4h1ska65",30,"sc_round2",1,3,-2
"1692",51,"Johanne","mx0i74iq","dt6c67jl",32,"sc_round1",7,7,"dt6c67jl","mx0i74iq",64,"sc_round2",7,0,0
"1693",51,"Katrine","ljefhi7s","v2mkys1q",76,"sc_round1",6,6,"v2mkys1q","ljefhi7s",34,"sc_round2",5,0,-1
"1694",51,"lilla","g1zkj1et","jfke82qw",73,"sc_round1",4,4,"jfke82qw","g1zkj1et",26,"sc_round2",5,0,1
"1695",51,"Llamaman","yhpfe3ki","qr957mqd",74,"sc_round1",6,6,"qr957mqd","yhpfe3ki",38,"sc_round2",7,0,1
"1696",51,"minime","fw1o7714","1qevmfei",97,"sc_round1",4,1,"1qevmfei","fw1o7714",57,"sc_round2",2,-3,-2
"1697",51,"Misterperc","eukb0tda","4d35wwdw",96,"sc_round1",3,1,"4d35wwdw","eukb0tda",42,"sc_round2",2,-2,-1
"1698",51,"Moe","eem5hb8v","ks23jwvj",65,"sc_round1",2,5,"ks23jwvj","eem5hb8v",45,"sc_round2",6,3,4
"1699",51,"Python","70icxtu0","7vzmcs48",69,"sc_round1",3,1,"7vzmcs48","70icxtu0",24,"sc_round2",4,-2,1
"1700",51,"RBJ","nak8o392","11u16gtf",47,"sc_round1",1,3,"11u16gtf","nak8o392",11,"sc_round2",3,2,2
"1701",51,"Rensdyrlam","n8969zl4","oen6qf4o",72,"sc_round1",7,4,"oen6qf4o","n8969zl4",28,"sc_round2",5,-3,-2
"1702",51,"rosenmeier","pkf9fk1g","5969nxrd",31,"sc_round1",3,3,"5969nxrd","pkf9fk1g",58,"sc_round2",3,0,0
"1703",51,"Sarah","szp84fhk","uvpc88el",54,"sc_round1",6,4,"uvpc88el","szp84fhk",20,"sc_round2",4,-2,-2
"1704",51,"SKJ","fwpmdfnx","csqlcfa3",10,"sc_round1",4,7,"csqlcfa3","fwpmdfnx",46,"sc_round2",2,3,-2
"1705",51,"Slowlydying","s9p5ckq6","v5ibxvij",31,"sc_round1",7,4,"v5ibxvij","s9p5ckq6",10,"sc_round2",7,-3,0
"1706",51,"SOJ","s1660bu2","gsnp1osd",79,"sc_round1",3,6,"gsnp1osd","s1660bu2",53,"sc_round2",3,3,0
"1707",51,"wtf","zhw4p27n","8gnloax0",11,"sc_round1",3,0,"8gnloax0","zhw4p27n",52,"sc_round2",3,NA,0
"1708",52,"17","sjaa659z","fzt0cp0a",86,"sc_round1",6,8,"fzt0cp0a","sjaa659z",36,"sc_round2",4,2,-2
"1709",52,"1879","pywjuver","ara1b058",95,"sc_round1",4,7,"ara1b058","pywjuver",39,"sc_round2",3,3,-1
"1710",52,"1918","bieie7ao","5nmlzc2i",27,"sc_round1",5,2,"5nmlzc2i","bieie7ao",8,"sc_round2",2,-3,-3
"1711",52,"2205","unfwcb90","wnjx49s1",84,"sc_round1",2,2,"wnjx49s1","unfwcb90",35,"sc_round2",2,0,0
"1712",52,"4520","t3zc9soo","gm0b0k11",1,"sc_round1",5,5,"gm0b0k11","t3zc9soo",1,"sc_round2",3,0,-2
"1713",52,"45bites","g54qjb0l","36hprd2x",9,"sc_round1",6,6,"36hprd2x","g54qjb0l",48,"sc_round2",2,0,-4
"1714",52,"6107","24vjo3ss","xxe6xzes",12,"sc_round1",3,0,"xxe6xzes","24vjo3ss",49,"sc_round2",3,NA,0
"1715",52,"9696","st6r8kfq","4v10zr69",55,"sc_round1",3,1,"4v10zr69","st6r8kfq",21,"sc_round2",4,-2,1
"1716",52,"andrea","lq0zamde","ia0rpy42",61,"sc_round1",6,4,"ia0rpy42","lq0zamde",37,"sc_round2",3,-2,-3
"1717",52,"Asad","ktm1ojr2","e96jb6mr",33,"sc_round1",2,2,"e96jb6mr","ktm1ojr2",65,"sc_round2",3,0,1
"1718",52,"ASDF1234","dbfzbwq1","hsui8h86",70,"sc_round1",4,7,"hsui8h86","dbfzbwq1",23,"sc_round2",6,3,2
"1719",52,"Astrid","zhqv6mcm","9700fvfg",38,"sc_round1",3,0,"9700fvfg","zhqv6mcm",13,"sc_round2",6,NA,3
"1720",52,"Bøllemis","t55pnknq","xolku9ti",71,"sc_round1",7,4,"xolku9ti","t55pnknq",25,"sc_round2",7,-3,0
"1721",52,"Carmesin","hhvjjhod","wr6elhvg",45,"sc_round1",2,5,"wr6elhvg","hhvjjhod",16,"sc_round2",4,3,2
"1722",52,"Christian Jacobsen","p16vvjzi","9tnr4s3y",16,"sc_round1",5,2,"9tnr4s3y","p16vvjzi",2,"sc_round2",6,-3,1
"1723",52,"GOAT","0nfe0k9c","ii2ca2a4",44,"sc_round1",2,2,"ii2ca2a4","0nfe0k9c",5,"sc_round2",3,0,1
"1724",52,"Grandmasterflash","9ial3dvy","4wl0bfqz",81,"sc_round1",3,5,"4wl0bfqz","9ial3dvy",54,"sc_round2",4,2,1
"1725",52,"havegang7","5ziimz34","14ho06cq",36,"sc_round1",5,2,"14ho06cq","5ziimz34",7,"sc_round2",6,-3,1
"1726",52,"hejhejhund","3c7i3qeh","oug44nb6",52,"sc_round1",4,7,"oug44nb6","3c7i3qeh",19,"sc_round2",6,3,2
"1727",52,"JakobBjerreKnudsen","7896i7ka","6orxz59z",75,"sc_round1",6,3,"6orxz59z","7896i7ka",27,"sc_round2",5,-3,-1
"1728",52,"Jesper","4h1ska65","wltwxmba",82,"sc_round1",4,0,"wltwxmba","4h1ska65",30,"sc_round2",4,NA,0
"1729",52,"Johanne","mx0i74iq","dt6c67jl",32,"sc_round1",7,0,"dt6c67jl","mx0i74iq",64,"sc_round2",7,NA,0
"1730",52,"Katrine","ljefhi7s","v2mkys1q",76,"sc_round1",5,7,"v2mkys1q","ljefhi7s",34,"sc_round2",5,2,0
"1731",52,"lilla","g1zkj1et","jfke82qw",73,"sc_round1",6,8,"jfke82qw","g1zkj1et",26,"sc_round2",6,2,0
"1732",52,"Llamaman","yhpfe3ki","qr957mqd",74,"sc_round1",2,5,"qr957mqd","yhpfe3ki",38,"sc_round2",3,3,1
"1733",52,"minime","fw1o7714","1qevmfei",97,"sc_round1",6,3,"1qevmfei","fw1o7714",57,"sc_round2",4,-3,-2
"1734",52,"Misterperc","eukb0tda","4d35wwdw",96,"sc_round1",6,6,"4d35wwdw","eukb0tda",42,"sc_round2",3,0,-3
"1735",52,"Moe","eem5hb8v","ks23jwvj",65,"sc_round1",3,6,"ks23jwvj","eem5hb8v",45,"sc_round2",7,3,4
"1736",52,"Python","70icxtu0","7vzmcs48",69,"sc_round1",5,8,"7vzmcs48","70icxtu0",24,"sc_round2",4,3,-1
"1737",52,"RBJ","nak8o392","11u16gtf",47,"sc_round1",2,5,"11u16gtf","nak8o392",11,"sc_round2",5,3,3
"1738",52,"Rensdyrlam","n8969zl4","oen6qf4o",72,"sc_round1",3,1,"oen6qf4o","n8969zl4",28,"sc_round2",1,-2,-2
"1739",52,"rosenmeier","pkf9fk1g","5969nxrd",31,"sc_round1",3,3,"5969nxrd","pkf9fk1g",58,"sc_round2",3,0,0
"1740",52,"Sarah","szp84fhk","uvpc88el",54,"sc_round1",5,7,"uvpc88el","szp84fhk",20,"sc_round2",5,2,0
"1741",52,"SKJ","fwpmdfnx","csqlcfa3",10,"sc_round1",5,5,"csqlcfa3","fwpmdfnx",46,"sc_round2",5,0,0
"1742",52,"Slowlydying","s9p5ckq6","v5ibxvij",31,"sc_round1",8,0,"v5ibxvij","s9p5ckq6",10,"sc_round2",8,NA,0
"1743",52,"SOJ","s1660bu2","gsnp1osd",79,"sc_round1",6,3,"gsnp1osd","s1660bu2",53,"sc_round2",3,-3,-3
"1744",52,"wtf","zhw4p27n","8gnloax0",11,"sc_round1",5,2,"8gnloax0","zhw4p27n",52,"sc_round2",3,-3,-2
"1745",53,"17","sjaa659z","fzt0cp0a",86,"sc_round1",6,3,"fzt0cp0a","sjaa659z",36,"sc_round2",6,-3,0
"1746",53,"1879","pywjuver","ara1b058",95,"sc_round1",5,0,"ara1b058","pywjuver",39,"sc_round2",2,NA,-3
"1747",53,"1918","bieie7ao","5nmlzc2i",27,"sc_round1",6,4,"5nmlzc2i","bieie7ao",8,"sc_round2",1,-2,-5
"1748",53,"2205","unfwcb90","wnjx49s1",84,"sc_round1",5,8,"wnjx49s1","unfwcb90",35,"sc_round2",1,3,-4
"1749",53,"4520","t3zc9soo","gm0b0k11",1,"sc_round1",3,5,"gm0b0k11","t3zc9soo",1,"sc_round2",2,2,-1
"1750",53,"45bites","g54qjb0l","36hprd2x",9,"sc_round1",5,0,"36hprd2x","g54qjb0l",48,"sc_round2",6,NA,1
"1751",53,"6107","24vjo3ss","xxe6xzes",12,"sc_round1",4,7,"xxe6xzes","24vjo3ss",49,"sc_round2",5,3,1
"1752",53,"9696","st6r8kfq","4v10zr69",55,"sc_round1",6,6,"4v10zr69","st6r8kfq",21,"sc_round2",5,0,-1
