"FaceID","ID","URL round 1.x","URL round 2.x","ParticipantN.x","Round.x","FirstRating","GroupRating","URL round 2.y","URL round 1.y","ParticipantN.y","Round.y","SecondRating"
43,"Bøllemis","t55pnknq","xolku9ti",71,"sc_round1",7,7,"xolku9ti","t55pnknq",25,"sc_round2",7
43,"Carmesin","hhvjjhod","wr6elhvg",45,"sc_round1",4,7,"wr6elhvg","hhvjjhod",16,"sc_round2",6
43,"Christian Jacobsen","p16vvjzi","9tnr4s3y",16,"sc_round1",3,5,"9tnr4s3y","p16vvjzi",2,"sc_round2",6
43,"GOAT","0nfe0k9c","ii2ca2a4",44,"sc_round1",6,6,"ii2ca2a4","0nfe0k9c",5,"sc_round2",5
43,"Grandmasterflash","9ial3dvy","4wl0bfqz",81,"sc_round1",4,1,"4wl0bfqz","9ial3dvy",54,"sc_round2",4
43,"havegang7","5ziimz34","14ho06cq",36,"sc_round1",8,8,"14ho06cq","5ziimz34",7,"sc_round2",8
43,"hejhejhund","3c7i3qeh","oug44nb6",52,"sc_round1",3,1,"oug44nb6","3c7i3qeh",19,"sc_round2",4
43,"JakobBjerreKnudsen","7896i7ka","6orxz59z",75,"sc_round1",4,2,"6orxz59z","7896i7ka",27,"sc_round2",4
43,"Jesper","4h1ska65","wltwxmba",82,"sc_round1",5,3,"wltwxmba","4h1ska65",30,"sc_round2",2
43,"Johanne","mx0i74iq","dt6c67jl",32,"sc_round1",6,6,"dt6c67jl","mx0i74iq",64,"sc_round2",6
43,"Katrine","ljefhi7s","v2mkys1q",76,"sc_round1",5,0,"v2mkys1q","ljefhi7s",34,"sc_round2",5
43,"lilla","g1zkj1et","jfke82qw",73,"sc_round1",7,5,"jfke82qw","g1zkj1et",26,"sc_round2",8
43,"Llamaman","yhpfe3ki","qr957mqd",74,"sc_round1",6,3,"qr957mqd","yhpfe3ki",38,"sc_round2",5
43,"minime","fw1o7714","1qevmfei",97,"sc_round1",7,5,"1qevmfei","fw1o7714",57,"sc_round2",5
43,"Misterperc","eukb0tda","4d35wwdw",96,"sc_round1",6,8,"4d35wwdw","eukb0tda",42,"sc_round2",7
43,"Moe","eem5hb8v","ks23jwvj",65,"sc_round1",7,5,"ks23jwvj","eem5hb8v",45,"sc_round2",7
43,"Python","70icxtu0","7vzmcs48",69,"sc_round1",6,6,"7vzmcs48","70icxtu0",24,"sc_round2",5
43,"RBJ","nak8o392","11u16gtf",47,"sc_round1",3,6,"11u16gtf","nak8o392",11,"sc_round2",7
43,"Rensdyrlam","n8969zl4","oen6qf4o",72,"sc_round1",5,3,"oen6qf4o","n8969zl4",28,"sc_round2",5
43,"rosenmeier","pkf9fk1g","5969nxrd",31,"sc_round1",6,8,"5969nxrd","pkf9fk1g",58,"sc_round2",5
43,"Sarah","szp84fhk","uvpc88el",54,"sc_round1",4,1,"uvpc88el","szp84fhk",20,"sc_round2",3
43,"SKJ","fwpmdfnx","csqlcfa3",10,"sc_round1",5,8,"csqlcfa3","fwpmdfnx",46,"sc_round2",5
43,"Slowlydying","s9p5ckq6","v5ibxvij",31,"sc_round1",8,6,"v5ibxvij","s9p5ckq6",10,"sc_round2",8
43,"SOJ","s1660bu2","gsnp1osd",79,"sc_round1",7,7,"gsnp1osd","s1660bu2",53,"sc_round2",6
43,"wtf","zhw4p27n","8gnloax0",11,"sc_round1",3,0,"8gnloax0","zhw4p27n",52,"sc_round2",3
44,"17","sjaa659z","fzt0cp0a",86,"sc_round1",5,5,"fzt0cp0a","sjaa659z",36,"sc_round2",4
44,"1879","pywjuver","ara1b058",95,"sc_round1",4,4,"ara1b058","pywjuver",39,"sc_round2",3
44,"1918","bieie7ao","5nmlzc2i",27,"sc_round1",5,0,"5nmlzc2i","bieie7ao",8,"sc_round2",3
44,"2205","unfwcb90","wnjx49s1",84,"sc_round1",1,0,"wnjx49s1","unfwcb90",35,"sc_round2",2
44,"4520","t3zc9soo","gm0b0k11",1,"sc_round1",6,3,"gm0b0k11","t3zc9soo",1,"sc_round2",3
44,"45bites","g54qjb0l","36hprd2x",9,"sc_round1",3,0,"36hprd2x","g54qjb0l",48,"sc_round2",5
44,"6107","24vjo3ss","xxe6xzes",12,"sc_round1",2,2,"xxe6xzes","24vjo3ss",49,"sc_round2",3
44,"9696","st6r8kfq","4v10zr69",55,"sc_round1",4,7,"4v10zr69","st6r8kfq",21,"sc_round2",4
44,"andrea","lq0zamde","ia0rpy42",61,"sc_round1",7,7,"ia0rpy42","lq0zamde",37,"sc_round2",2
44,"Asad","ktm1ojr2","e96jb6mr",33,"sc_round1",6,4,"e96jb6mr","ktm1ojr2",65,"sc_round2",1
44,"ASDF1234","dbfzbwq1","hsui8h86",70,"sc_round1",3,1,"hsui8h86","dbfzbwq1",23,"sc_round2",3
44,"Astrid","zhqv6mcm","9700fvfg",38,"sc_round1",4,0,"9700fvfg","zhqv6mcm",13,"sc_round2",5
44,"Bøllemis","t55pnknq","xolku9ti",71,"sc_round1",7,7,"xolku9ti","t55pnknq",25,"sc_round2",7
44,"Carmesin","hhvjjhod","wr6elhvg",45,"sc_round1",4,4,"wr6elhvg","hhvjjhod",16,"sc_round2",4
44,"Christian Jacobsen","p16vvjzi","9tnr4s3y",16,"sc_round1",4,4,"9tnr4s3y","p16vvjzi",2,"sc_round2",4
44,"GOAT","0nfe0k9c","ii2ca2a4",44,"sc_round1",5,2,"ii2ca2a4","0nfe0k9c",5,"sc_round2",3
44,"Grandmasterflash","9ial3dvy","4wl0bfqz",81,"sc_round1",3,6,"4wl0bfqz","9ial3dvy",54,"sc_round2",3
44,"havegang7","5ziimz34","14ho06cq",36,"sc_round1",6,0,"14ho06cq","5ziimz34",7,"sc_round2",6
44,"hejhejhund","3c7i3qeh","oug44nb6",52,"sc_round1",5,3,"oug44nb6","3c7i3qeh",19,"sc_round2",4
44,"JakobBjerreKnudsen","7896i7ka","6orxz59z",75,"sc_round1",5,7,"6orxz59z","7896i7ka",27,"sc_round2",5
44,"Jesper","4h1ska65","wltwxmba",82,"sc_round1",3,3,"wltwxmba","4h1ska65",30,"sc_round2",1
44,"Johanne","mx0i74iq","dt6c67jl",32,"sc_round1",6,3,"dt6c67jl","mx0i74iq",64,"sc_round2",5
44,"Katrine","ljefhi7s","v2mkys1q",76,"sc_round1",5,5,"v2mkys1q","ljefhi7s",34,"sc_round2",6
44,"lilla","g1zkj1et","jfke82qw",73,"sc_round1",5,7,"jfke82qw","g1zkj1et",26,"sc_round2",4
44,"Llamaman","yhpfe3ki","qr957mqd",74,"sc_round1",6,8,"qr957mqd","yhpfe3ki",38,"sc_round2",4
44,"minime","fw1o7714","1qevmfei",97,"sc_round1",5,8,"1qevmfei","fw1o7714",57,"sc_round2",3
44,"Misterperc","eukb0tda","4d35wwdw",96,"sc_round1",4,4,"4d35wwdw","eukb0tda",42,"sc_round2",4
44,"Moe","eem5hb8v","ks23jwvj",65,"sc_round1",3,6,"ks23jwvj","eem5hb8v",45,"sc_round2",7
44,"Python","70icxtu0","7vzmcs48",69,"sc_round1",2,4,"7vzmcs48","70icxtu0",24,"sc_round2",2
44,"RBJ","nak8o392","11u16gtf",47,"sc_round1",2,5,"11u16gtf","nak8o392",11,"sc_round2",5
44,"Rensdyrlam","n8969zl4","oen6qf4o",72,"sc_round1",6,4,"oen6qf4o","n8969zl4",28,"sc_round2",4
44,"rosenmeier","pkf9fk1g","5969nxrd",31,"sc_round1",4,6,"5969nxrd","pkf9fk1g",58,"sc_round2",3
44,"Sarah","szp84fhk","uvpc88el",54,"sc_round1",6,8,"uvpc88el","szp84fhk",20,"sc_round2",5
44,"SKJ","fwpmdfnx","csqlcfa3",10,"sc_round1",4,2,"csqlcfa3","fwpmdfnx",46,"sc_round2",5
44,"Slowlydying","s9p5ckq6","v5ibxvij",31,"sc_round1",5,0,"v5ibxvij","s9p5ckq6",10,"sc_round2",6
44,"SOJ","s1660bu2","gsnp1osd",79,"sc_round1",5,7,"gsnp1osd","s1660bu2",53,"sc_round2",1
44,"wtf","zhw4p27n","8gnloax0",11,"sc_round1",3,6,"8gnloax0","zhw4p27n",52,"sc_round2",3
45,"17","sjaa659z","fzt0cp0a",86,"sc_round1",6,0,"fzt0cp0a","sjaa659z",36,"sc_round2",5
45,"1879","pywjuver","ara1b058",95,"sc_round1",4,0,"ara1b058","pywjuver",39,"sc_round2",4
45,"1918","bieie7ao","5nmlzc2i",27,"sc_round1",6,4,"5nmlzc2i","bieie7ao",8,"sc_round2",2
45,"2205","unfwcb90","wnjx49s1",84,"sc_round1",5,0,"wnjx49s1","unfwcb90",35,"sc_round2",5
45,"4520","t3zc9soo","gm0b0k11",1,"sc_round1",3,1,"gm0b0k11","t3zc9soo",1,"sc_round2",3
45,"45bites","g54qjb0l","36hprd2x",9,"sc_round1",7,5,"36hprd2x","g54qjb0l",48,"sc_round2",7
45,"6107","24vjo3ss","xxe6xzes",12,"sc_round1",4,1,"xxe6xzes","24vjo3ss",49,"sc_round2",5
45,"9696","st6r8kfq","4v10zr69",55,"sc_round1",5,7,"4v10zr69","st6r8kfq",21,"sc_round2",4
45,"andrea","lq0zamde","ia0rpy42",61,"sc_round1",7,7,"ia0rpy42","lq0zamde",37,"sc_round2",2
45,"Asad","ktm1ojr2","e96jb6mr",33,"sc_round1",7,5,"e96jb6mr","ktm1ojr2",65,"sc_round2",7
45,"ASDF1234","dbfzbwq1","hsui8h86",70,"sc_round1",5,2,"hsui8h86","dbfzbwq1",23,"sc_round2",4
45,"Astrid","zhqv6mcm","9700fvfg",38,"sc_round1",4,7,"9700fvfg","zhqv6mcm",13,"sc_round2",6
45,"Bøllemis","t55pnknq","xolku9ti",71,"sc_round1",7,7,"xolku9ti","t55pnknq",25,"sc_round2",7
45,"Carmesin","hhvjjhod","wr6elhvg",45,"sc_round1",4,1,"wr6elhvg","hhvjjhod",16,"sc_round2",5
45,"Christian Jacobsen","p16vvjzi","9tnr4s3y",16,"sc_round1",6,8,"9tnr4s3y","p16vvjzi",2,"sc_round2",6
45,"GOAT","0nfe0k9c","ii2ca2a4",44,"sc_round1",3,5,"ii2ca2a4","0nfe0k9c",5,"sc_round2",5
45,"Grandmasterflash","9ial3dvy","4wl0bfqz",81,"sc_round1",3,6,"4wl0bfqz","9ial3dvy",54,"sc_round2",4
45,"havegang7","5ziimz34","14ho06cq",36,"sc_round1",7,5,"14ho06cq","5ziimz34",7,"sc_round2",7
45,"hejhejhund","3c7i3qeh","oug44nb6",52,"sc_round1",6,0,"oug44nb6","3c7i3qeh",19,"sc_round2",6
45,"JakobBjerreKnudsen","7896i7ka","6orxz59z",75,"sc_round1",5,2,"6orxz59z","7896i7ka",27,"sc_round2",3
45,"Jesper","4h1ska65","wltwxmba",82,"sc_round1",5,2,"wltwxmba","4h1ska65",30,"sc_round2",4
45,"Johanne","mx0i74iq","dt6c67jl",32,"sc_round1",8,6,"dt6c67jl","mx0i74iq",64,"sc_round2",8
45,"Katrine","ljefhi7s","v2mkys1q",76,"sc_round1",5,0,"v2mkys1q","ljefhi7s",34,"sc_round2",6
45,"lilla","g1zkj1et","jfke82qw",73,"sc_round1",5,3,"jfke82qw","g1zkj1et",26,"sc_round2",8
45,"Llamaman","yhpfe3ki","qr957mqd",74,"sc_round1",4,1,"qr957mqd","yhpfe3ki",38,"sc_round2",4
45,"minime","fw1o7714","1qevmfei",97,"sc_round1",6,4,"1qevmfei","fw1o7714",57,"sc_round2",6
45,"Misterperc","eukb0tda","4d35wwdw",96,"sc_round1",6,8,"4d35wwdw","eukb0tda",42,"sc_round2",6
45,"Moe","eem5hb8v","ks23jwvj",65,"sc_round1",6,4,"ks23jwvj","eem5hb8v",45,"sc_round2",8
45,"Python","70icxtu0","7vzmcs48",69,"sc_round1",5,3,"7vzmcs48","70icxtu0",24,"sc_round2",5
45,"RBJ","nak8o392","11u16gtf",47,"sc_round1",3,1,"11u16gtf","nak8o392",11,"sc_round2",5
45,"Rensdyrlam","n8969zl4","oen6qf4o",72,"sc_round1",4,4,"oen6qf4o","n8969zl4",28,"sc_round2",1
45,"rosenmeier","pkf9fk1g","5969nxrd",31,"sc_round1",5,7,"5969nxrd","pkf9fk1g",58,"sc_round2",6
45,"Sarah","szp84fhk","uvpc88el",54,"sc_round1",3,0,"uvpc88el","szp84fhk",20,"sc_round2",3
45,"SKJ","fwpmdfnx","csqlcfa3",10,"sc_round1",5,3,"csqlcfa3","fwpmdfnx",46,"sc_round2",5
45,"Slowlydying","s9p5ckq6","v5ibxvij",31,"sc_round1",7,7,"v5ibxvij","s9p5ckq6",10,"sc_round2",8
45,"SOJ","s1660bu2","gsnp1osd",79,"sc_round1",6,4,"gsnp1osd","s1660bu2",53,"sc_round2",5
45,"The cat","j6tklmc7","ij6k2p1q",80,"sc_round1",8,6,"ij6k2p1q","j6tklmc7",40,"sc_round2",8
45,"wtf","zhw4p27n","8gnloax0",11,"sc_round1",5,2,"8gnloax0","zhw4p27n",52,"sc_round2",3
46,"17","sjaa659z","fzt0cp0a",86,"sc_round1",1,0,"fzt0cp0a","sjaa659z",36,"sc_round2",6
46,"1879","pywjuver","ara1b058",95,"sc_round1",5,8,"ara1b058","pywjuver",39,"sc_round2",7
46,"1918","bieie7ao","5nmlzc2i",27,"sc_round1",3,1,"5nmlzc2i","bieie7ao",8,"sc_round2",5
46,"2205","unfwcb90","wnjx49s1",84,"sc_round1",1,4,"wnjx49s1","unfwcb90",35,"sc_round2",2
46,"4520","t3zc9soo","gm0b0k11",1,"sc_round1",4,7,"gm0b0k11","t3zc9soo",1,"sc_round2",3
46,"45bites","g54qjb0l","36hprd2x",9,"sc_round1",4,2,"36hprd2x","g54qjb0l",48,"sc_round2",4
46,"6107","24vjo3ss","xxe6xzes",12,"sc_round1",7,4,"xxe6xzes","24vjo3ss",49,"sc_round2",6
46,"9696","st6r8kfq","4v10zr69",55,"sc_round1",7,4,"4v10zr69","st6r8kfq",21,"sc_round2",6
46,"andrea","lq0zamde","ia0rpy42",61,"sc_round1",7,0,"ia0rpy42","lq0zamde",37,"sc_round2",5
46,"Asad","ktm1ojr2","e96jb6mr",33,"sc_round1",5,3,"e96jb6mr","ktm1ojr2",65,"sc_round2",4
46,"ASDF1234","dbfzbwq1","hsui8h86",70,"sc_round1",4,1,"hsui8h86","dbfzbwq1",23,"sc_round2",5
46,"Astrid","zhqv6mcm","9700fvfg",38,"sc_round1",8,8,"9700fvfg","zhqv6mcm",13,"sc_round2",6
46,"Bøllemis","t55pnknq","xolku9ti",71,"sc_round1",7,7,"xolku9ti","t55pnknq",25,"sc_round2",7
46,"Carmesin","hhvjjhod","wr6elhvg",45,"sc_round1",4,1,"wr6elhvg","hhvjjhod",16,"sc_round2",4
46,"Christian Jacobsen","p16vvjzi","9tnr4s3y",16,"sc_round1",6,4,"9tnr4s3y","p16vvjzi",2,"sc_round2",6
46,"GOAT","0nfe0k9c","ii2ca2a4",44,"sc_round1",4,6,"ii2ca2a4","0nfe0k9c",5,"sc_round2",2
46,"Grandmasterflash","9ial3dvy","4wl0bfqz",81,"sc_round1",4,2,"4wl0bfqz","9ial3dvy",54,"sc_round2",3
46,"havegang7","5ziimz34","14ho06cq",36,"sc_round1",7,4,"14ho06cq","5ziimz34",7,"sc_round2",8
46,"hejhejhund","3c7i3qeh","oug44nb6",52,"sc_round1",5,7,"oug44nb6","3c7i3qeh",19,"sc_round2",5
46,"JakobBjerreKnudsen","7896i7ka","6orxz59z",75,"sc_round1",6,4,"6orxz59z","7896i7ka",27,"sc_round2",4
46,"Jesper","4h1ska65","wltwxmba",82,"sc_round1",3,1,"wltwxmba","4h1ska65",30,"sc_round2",2
46,"Johanne","mx0i74iq","dt6c67jl",32,"sc_round1",6,8,"dt6c67jl","mx0i74iq",64,"sc_round2",6
46,"Katrine","ljefhi7s","v2mkys1q",76,"sc_round1",5,5,"v2mkys1q","ljefhi7s",34,"sc_round2",6
46,"lilla","g1zkj1et","jfke82qw",73,"sc_round1",8,5,"jfke82qw","g1zkj1et",26,"sc_round2",8
46,"Llamaman","yhpfe3ki","qr957mqd",74,"sc_round1",7,7,"qr957mqd","yhpfe3ki",38,"sc_round2",7
46,"minime","fw1o7714","1qevmfei",97,"sc_round1",3,0,"1qevmfei","fw1o7714",57,"sc_round2",5
46,"Misterperc","eukb0tda","4d35wwdw",96,"sc_round1",6,4,"4d35wwdw","eukb0tda",42,"sc_round2",5
46,"Moe","eem5hb8v","ks23jwvj",65,"sc_round1",4,2,"ks23jwvj","eem5hb8v",45,"sc_round2",6
46,"Python","70icxtu0","7vzmcs48",69,"sc_round1",6,0,"7vzmcs48","70icxtu0",24,"sc_round2",6
46,"RBJ","nak8o392","11u16gtf",47,"sc_round1",1,4,"11u16gtf","nak8o392",11,"sc_round2",6
46,"Rensdyrlam","n8969zl4","oen6qf4o",72,"sc_round1",8,6,"oen6qf4o","n8969zl4",28,"sc_round2",7
46,"rosenmeier","pkf9fk1g","5969nxrd",31,"sc_round1",6,3,"5969nxrd","pkf9fk1g",58,"sc_round2",4
46,"Sarah","szp84fhk","uvpc88el",54,"sc_round1",6,6,"uvpc88el","szp84fhk",20,"sc_round2",7
46,"SKJ","fwpmdfnx","csqlcfa3",10,"sc_round1",2,2,"csqlcfa3","fwpmdfnx",46,"sc_round2",6
46,"Slowlydying","s9p5ckq6","v5ibxvij",31,"sc_round1",8,5,"v5ibxvij","s9p5ckq6",10,"sc_round2",8
46,"SOJ","s1660bu2","gsnp1osd",79,"sc_round1",4,2,"gsnp1osd","s1660bu2",53,"sc_round2",3
46,"wtf","zhw4p27n","8gnloax0",11,"sc_round1",5,3,"8gnloax0","zhw4p27n",52,"sc_round2",3
47,"17","sjaa659z","fzt0cp0a",86,"sc_round1",6,6,"fzt0cp0a","sjaa659z",36,"sc_round2",7
47,"1879","pywjuver","ara1b058",95,"sc_round1",6,8,"ara1b058","pywjuver",39,"sc_round2",5
47,"1918","bieie7ao","5nmlzc2i",27,"sc_round1",8,6,"5nmlzc2i","bieie7ao",8,"sc_round2",8
47,"2205","unfwcb90","wnjx49s1",84,"sc_round1",8,8,"wnjx49s1","unfwcb90",35,"sc_round2",7
47,"4520","t3zc9soo","gm0b0k11",1,"sc_round1",6,0,"gm0b0k11","t3zc9soo",1,"sc_round2",5
47,"45bites","g54qjb0l","36hprd2x",9,"sc_round1",8,5,"36hprd2x","g54qjb0l",48,"sc_round2",8
47,"6107","24vjo3ss","xxe6xzes",12,"sc_round1",5,2,"xxe6xzes","24vjo3ss",49,"sc_round2",5
47,"9696","st6r8kfq","4v10zr69",55,"sc_round1",6,3,"4v10zr69","st6r8kfq",21,"sc_round2",7
47,"andrea","lq0zamde","ia0rpy42",61,"sc_round1",7,5,"ia0rpy42","lq0zamde",37,"sc_round2",8
47,"Asad","ktm1ojr2","e96jb6mr",33,"sc_round1",6,4,"e96jb6mr","ktm1ojr2",65,"sc_round2",7
47,"ASDF1234","dbfzbwq1","hsui8h86",70,"sc_round1",6,8,"hsui8h86","dbfzbwq1",23,"sc_round2",6
47,"Astrid","zhqv6mcm","9700fvfg",38,"sc_round1",8,8,"9700fvfg","zhqv6mcm",13,"sc_round2",7
47,"Bøllemis","t55pnknq","xolku9ti",71,"sc_round1",7,4,"xolku9ti","t55pnknq",25,"sc_round2",7
47,"Carmesin","hhvjjhod","wr6elhvg",45,"sc_round1",4,7,"wr6elhvg","hhvjjhod",16,"sc_round2",5
47,"Christian Jacobsen","p16vvjzi","9tnr4s3y",16,"sc_round1",6,3,"9tnr4s3y","p16vvjzi",2,"sc_round2",6
47,"GOAT","0nfe0k9c","ii2ca2a4",44,"sc_round1",5,3,"ii2ca2a4","0nfe0k9c",5,"sc_round2",7
47,"Grandmasterflash","9ial3dvy","4wl0bfqz",81,"sc_round1",7,5,"4wl0bfqz","9ial3dvy",54,"sc_round2",7
47,"havegang7","5ziimz34","14ho06cq",36,"sc_round1",8,5,"14ho06cq","5ziimz34",7,"sc_round2",8
47,"hejhejhund","3c7i3qeh","oug44nb6",52,"sc_round1",6,3,"oug44nb6","3c7i3qeh",19,"sc_round2",5
47,"JakobBjerreKnudsen","7896i7ka","6orxz59z",75,"sc_round1",6,8,"6orxz59z","7896i7ka",27,"sc_round2",6
47,"Jesper","4h1ska65","wltwxmba",82,"sc_round1",4,6,"wltwxmba","4h1ska65",30,"sc_round2",3
47,"Johanne","mx0i74iq","dt6c67jl",32,"sc_round1",7,4,"dt6c67jl","mx0i74iq",64,"sc_round2",8
47,"Katrine","ljefhi7s","v2mkys1q",76,"sc_round1",7,7,"v2mkys1q","ljefhi7s",34,"sc_round2",6
47,"lilla","g1zkj1et","jfke82qw",73,"sc_round1",8,6,"jfke82qw","g1zkj1et",26,"sc_round2",8
47,"Llamaman","yhpfe3ki","qr957mqd",74,"sc_round1",7,4,"qr957mqd","yhpfe3ki",38,"sc_round2",7
47,"minime","fw1o7714","1qevmfei",97,"sc_round1",6,8,"1qevmfei","fw1o7714",57,"sc_round2",4
47,"Misterperc","eukb0tda","4d35wwdw",96,"sc_round1",8,6,"4d35wwdw","eukb0tda",42,"sc_round2",7
47,"Moe","eem5hb8v","ks23jwvj",65,"sc_round1",8,0,"ks23jwvj","eem5hb8v",45,"sc_round2",6
47,"Python","70icxtu0","7vzmcs48",69,"sc_round1",6,3,"7vzmcs48","70icxtu0",24,"sc_round2",6
47,"RBJ","nak8o392","11u16gtf",47,"sc_round1",3,3,"11u16gtf","nak8o392",11,"sc_round2",7
47,"Rensdyrlam","n8969zl4","oen6qf4o",72,"sc_round1",8,0,"oen6qf4o","n8969zl4",28,"sc_round2",7
47,"rosenmeier","pkf9fk1g","5969nxrd",31,"sc_round1",6,8,"5969nxrd","pkf9fk1g",58,"sc_round2",6
47,"Sarah","szp84fhk","uvpc88el",54,"sc_round1",8,5,"uvpc88el","szp84fhk",20,"sc_round2",7
47,"SKJ","fwpmdfnx","csqlcfa3",10,"sc_round1",6,8,"csqlcfa3","fwpmdfnx",46,"sc_round2",6
47,"Slowlydying","s9p5ckq6","v5ibxvij",31,"sc_round1",7,4,"v5ibxvij","s9p5ckq6",10,"sc_round2",8
47,"SOJ","s1660bu2","gsnp1osd",79,"sc_round1",8,8,"gsnp1osd","s1660bu2",53,"sc_round2",7
47,"The cat","j6tklmc7","ij6k2p1q",80,"sc_round1",8,0,"ij6k2p1q","j6tklmc7",40,"sc_round2",8
47,"wtf","zhw4p27n","8gnloax0",11,"sc_round1",6,6,"8gnloax0","zhw4p27n",52,"sc_round2",7
48,"17","sjaa659z","fzt0cp0a",86,"sc_round1",6,0,"fzt0cp0a","sjaa659z",36,"sc_round2",4
48,"1879","pywjuver","ara1b058",95,"sc_round1",4,4,"ara1b058","pywjuver",39,"sc_round2",3
48,"1918","bieie7ao","5nmlzc2i",27,"sc_round1",6,8,"5nmlzc2i","bieie7ao",8,"sc_round2",3
48,"2205","unfwcb90","wnjx49s1",84,"sc_round1",5,8,"wnjx49s1","unfwcb90",35,"sc_round2",2
48,"4520","t3zc9soo","gm0b0k11",1,"sc_round1",3,3,"gm0b0k11","t3zc9soo",1,"sc_round2",5
48,"45bites","g54qjb0l","36hprd2x",9,"sc_round1",3,6,"36hprd2x","g54qjb0l",48,"sc_round2",5
48,"6107","24vjo3ss","xxe6xzes",12,"sc_round1",6,3,"xxe6xzes","24vjo3ss",49,"sc_round2",5
48,"9696","st6r8kfq","4v10zr69",55,"sc_round1",3,6,"4v10zr69","st6r8kfq",21,"sc_round2",5
48,"andrea","lq0zamde","ia0rpy42",61,"sc_round1",6,8,"ia0rpy42","lq0zamde",37,"sc_round2",6
48,"Asad","ktm1ojr2","e96jb6mr",33,"sc_round1",1,3,"e96jb6mr","ktm1ojr2",65,"sc_round2",1
48,"ASDF1234","dbfzbwq1","hsui8h86",70,"sc_round1",6,0,"hsui8h86","dbfzbwq1",23,"sc_round2",7
48,"Astrid","zhqv6mcm","9700fvfg",38,"sc_round1",4,6,"9700fvfg","zhqv6mcm",13,"sc_round2",4
48,"Bøllemis","t55pnknq","xolku9ti",71,"sc_round1",7,7,"xolku9ti","t55pnknq",25,"sc_round2",7
48,"Carmesin","hhvjjhod","wr6elhvg",45,"sc_round1",5,8,"wr6elhvg","hhvjjhod",16,"sc_round2",4
48,"Christian Jacobsen","p16vvjzi","9tnr4s3y",16,"sc_round1",6,3,"9tnr4s3y","p16vvjzi",2,"sc_round2",7
48,"GOAT","0nfe0k9c","ii2ca2a4",44,"sc_round1",5,2,"ii2ca2a4","0nfe0k9c",5,"sc_round2",2
48,"Grandmasterflash","9ial3dvy","4wl0bfqz",81,"sc_round1",7,7,"4wl0bfqz","9ial3dvy",54,"sc_round2",4
48,"havegang7","5ziimz34","14ho06cq",36,"sc_round1",6,6,"14ho06cq","5ziimz34",7,"sc_round2",7
48,"hejhejhund","3c7i3qeh","oug44nb6",52,"sc_round1",3,3,"oug44nb6","3c7i3qeh",19,"sc_round2",3
48,"JakobBjerreKnudsen","7896i7ka","6orxz59z",75,"sc_round1",7,5,"6orxz59z","7896i7ka",27,"sc_round2",5
48,"Jesper","4h1ska65","wltwxmba",82,"sc_round1",3,3,"wltwxmba","4h1ska65",30,"sc_round2",3
48,"Johanne","mx0i74iq","dt6c67jl",32,"sc_round1",7,0,"dt6c67jl","mx0i74iq",64,"sc_round2",7
48,"Katrine","ljefhi7s","v2mkys1q",76,"sc_round1",6,4,"v2mkys1q","ljefhi7s",34,"sc_round2",6
48,"lilla","g1zkj1et","jfke82qw",73,"sc_round1",5,2,"jfke82qw","g1zkj1et",26,"sc_round2",4
48,"Llamaman","yhpfe3ki","qr957mqd",74,"sc_round1",4,2,"qr957mqd","yhpfe3ki",38,"sc_round2",7
48,"minime","fw1o7714","1qevmfei",97,"sc_round1",7,7,"1qevmfei","fw1o7714",57,"sc_round2",6
48,"Misterperc","eukb0tda","4d35wwdw",96,"sc_round1",7,4,"4d35wwdw","eukb0tda",42,"sc_round2",6
48,"Moe","eem5hb8v","ks23jwvj",65,"sc_round1",7,4,"ks23jwvj","eem5hb8v",45,"sc_round2",6
48,"Python","70icxtu0","7vzmcs48",69,"sc_round1",5,7,"7vzmcs48","70icxtu0",24,"sc_round2",6
48,"RBJ","nak8o392","11u16gtf",47,"sc_round1",1,1,"11u16gtf","nak8o392",11,"sc_round2",6
48,"Rensdyrlam","n8969zl4","oen6qf4o",72,"sc_round1",2,5,"oen6qf4o","n8969zl4",28,"sc_round2",5
48,"rosenmeier","pkf9fk1g","5969nxrd",31,"sc_round1",3,5,"5969nxrd","pkf9fk1g",58,"sc_round2",4
48,"Sarah","szp84fhk","uvpc88el",54,"sc_round1",1,4,"uvpc88el","szp84fhk",20,"sc_round2",5
48,"SKJ","fwpmdfnx","csqlcfa3",10,"sc_round1",7,4,"csqlcfa3","fwpmdfnx",46,"sc_round2",6
48,"Slowlydying","s9p5ckq6","v5ibxvij",31,"sc_round1",7,5,"v5ibxvij","s9p5ckq6",10,"sc_round2",8
48,"SOJ","s1660bu2","gsnp1osd",79,"sc_round1",6,8,"gsnp1osd","s1660bu2",53,"sc_round2",7
48,"wtf","zhw4p27n","8gnloax0",11,"sc_round1",5,5,"8gnloax0","zhw4p27n",52,"sc_round2",4
49,"17","sjaa659z","fzt0cp0a",86,"sc_round1",5,7,"fzt0cp0a","sjaa659z",36,"sc_round2",5
49,"1879","pywjuver","ara1b058",95,"sc_round1",3,6,"ara1b058","pywjuver",39,"sc_round2",3
49,"1918","bieie7ao","5nmlzc2i",27,"sc_round1",4,4,"5nmlzc2i","bieie7ao",8,"sc_round2",5
49,"2205","unfwcb90","wnjx49s1",84,"sc_round1",7,0,"wnjx49s1","unfwcb90",35,"sc_round2",8
49,"4520","t3zc9soo","gm0b0k11",1,"sc_round1",3,6,"gm0b0k11","t3zc9soo",1,"sc_round2",4
