"","ID","FaceID","FirstRating","GroupRating","Feedback","SecondRating","Change","Condition"
"3063",233,2,6,4,-2,4,-2,"Pre"
"3064",233,3,3,3,0,2,-1,"Pre"
"3065",233,4,3,3,0,7,4,"Pre"
"3066",233,5,5,5,0,6,1,"Pre"
"3067",233,6,4,6,2,3,-1,"Pre"
"3068",233,7,3,6,3,6,3,"Pre"
"3069",233,8,6,3,-3,6,0,"Pre"
"3070",233,9,4,6,2,3,-1,"Pre"
"3071",233,10,7,7,0,6,-1,"Pre"
"3072",233,11,6,4,-2,2,-4,"Pre"
"3073",233,12,3,6,3,6,3,"Pre"
"3074",233,13,5,5,0,4,-1,"Pre"
"3075",233,14,5,5,0,4,-1,"Pre"
"3076",233,15,3,3,0,4,1,"Pre"
"3077",233,16,3,5,2,3,0,"Pre"
"3078",233,17,6,8,2,6,0,"Pre"
"3079",233,18,8,6,-2,6,-2,"Pre"
"3080",233,19,4,1,-3,3,-1,"Pre"
"3081",233,20,5,5,0,5,0,"Pre"
"3082",233,21,3,1,-2,3,0,"Pre"
"3083",233,22,2,4,2,2,0,"Pre"
"3084",233,23,7,4,-3,6,-1,"Pre"
"3085",233,24,6,3,-3,7,1,"Pre"
"3086",233,25,2,5,3,3,1,"Pre"
"3087",233,26,3,6,3,3,0,"Pre"
"3088",233,27,6,8,2,7,1,"Pre"
"3089",233,28,4,2,-2,2,-2,"Pre"
"3090",233,29,8,8,0,7,-1,"Pre"
"3091",233,30,7,7,0,7,0,"Pre"
"3092",233,31,5,8,3,4,-1,"Pre"
"3093",233,32,5,5,0,6,1,"Pre"
"3094",233,33,3,1,-2,3,0,"Pre"
"3095",233,34,3,6,3,5,2,"Pre"
"3096",233,35,6,4,-2,5,-1,"Pre"
"3097",233,36,4,2,-2,3,-1,"Pre"
"3098",233,37,5,7,2,7,2,"Pre"
"3099",233,38,3,6,3,2,-1,"Pre"
"3100",233,39,7,4,-3,4,-3,"Pre"
"3101",233,40,7,4,-3,7,0,"Pre"
"3102",233,41,7,4,-3,7,0,"Pre"
"3103",233,42,5,8,3,1,-4,"Pre"
"3104",233,43,6,4,-2,6,0,"Pre"
"3105",233,44,4,4,0,5,1,"Pre"
"3106",233,45,5,7,2,6,1,"Pre"
"3107",233,46,6,6,0,8,2,"Pre"
"3108",233,47,6,6,0,8,2,"Pre"
"3109",233,48,3,6,3,2,-1,"Pre"
"3110",233,49,4,1,-3,4,0,"Pre"
"3111",233,50,6,6,0,7,1,"Pre"
"3112",233,51,4,1,-3,3,-1,"Pre"
"3113",233,52,5,7,2,4,-1,"Pre"
"3114",233,53,6,3,-3,7,1,"Pre"
"3115",233,54,4,6,2,4,0,"Pre"
"3116",233,55,7,5,-2,5,-2,"Pre"
"3117",233,56,7,7,0,8,1,"Pre"
"3118",233,57,6,3,-3,5,-1,"Pre"
"3119",233,58,6,6,0,3,-3,"Pre"
"3120",233,59,7,7,0,7,0,"Pre"
"3121",233,60,4,4,0,3,-1,"Pre"
"3122",233,61,3,3,0,2,-1,"Pre"
"3123",233,62,3,3,0,3,0,"Pre"
"3124",233,63,7,7,0,5,-2,"Pre"
"3125",233,64,5,5,0,5,0,"Pre"
"3126",233,65,5,2,-3,4,-1,"Pre"
"3127",233,66,3,5,2,4,1,"Pre"
"3128",233,67,7,7,0,6,-1,"Pre"
"3129",233,68,7,4,-3,5,-2,"Pre"
"3130",233,69,6,6,0,6,0,"Pre"
"3131",233,70,4,4,0,7,3,"Pre"
"3132",233,71,6,6,0,6,0,"Pre"
"3133",233,72,5,8,3,2,-3,"Pre"
"3134",233,73,3,1,-2,3,0,"Pre"
"3135",233,74,6,3,-3,8,2,"Pre"
"3136",233,75,4,6,2,6,2,"Pre"
"3137",233,76,4,4,0,5,1,"Pre"
"3138",233,77,3,5,2,5,2,"Pre"
"3139",233,78,6,3,-3,3,-3,"Pre"
"3140",233,79,6,4,-2,3,-3,"Pre"
"3141",233,80,6,8,2,7,1,"Pre"
"3142",233,81,6,4,-2,6,0,"Pre"
"3143",233,82,5,8,3,5,0,"Pre"
"3144",233,83,6,8,2,7,1,"Pre"
"3145",233,84,6,4,-2,4,-2,"Pre"
"3146",233,85,4,6,2,4,0,"Pre"
"3147",233,86,5,7,2,6,1,"Pre"
"3148",233,87,5,5,0,6,1,"Pre"
"3149",233,88,6,3,-3,8,2,"Pre"
"3150",233,89,7,5,-2,5,-2,"Pre"
"3151",233,90,4,7,3,2,-2,"Pre"
"3152",233,91,3,6,3,2,-1,"Pre"
"3153",233,92,4,7,3,2,-2,"Pre"
"3154",233,93,6,6,0,7,1,"Pre"
"3155",233,94,6,6,0,6,0,"Pre"
"3156",233,95,6,8,2,5,-1,"Pre"
"3157",233,96,5,3,-2,4,-1,"Pre"
"3158",233,97,8,8,0,7,-1,"Pre"
"3159",233,98,5,7,2,4,-1,"Pre"
"3160",233,99,6,6,0,5,-1,"Pre"
"3161",233,100,7,4,-3,6,-1,"Pre"
"3162",233,101,4,2,-2,6,2,"Pre"
"3163",233,102,7,7,0,8,1,"Pre"
"3164",233,103,5,5,0,7,2,"Pre"
"3165",233,104,3,3,0,3,0,"Pre"
"3166",233,105,6,4,-2,7,1,"Pre"
"3167",233,106,3,6,3,3,0,"Pre"
"3168",233,107,7,5,-2,8,1,"Pre"
"3169",233,108,6,8,2,5,-1,"Pre"
"3170",233,109,3,5,2,4,1,"Pre"
"3171",233,110,4,7,3,7,3,"Pre"
"3172",233,111,4,2,-2,5,1,"Pre"
"3173",233,112,7,7,0,8,1,"Pre"
"3174",233,113,6,6,0,6,0,"Pre"
"3175",233,114,5,8,3,6,1,"Pre"
"3176",233,115,6,6,0,2,-4,"Pre"
"3177",233,116,5,3,-2,6,1,"Pre"
"3178",233,117,4,7,3,5,1,"Pre"
"3179",233,118,4,4,0,5,1,"Pre"
"3180",233,119,6,4,-2,6,0,"Pre"
"3181",233,120,3,3,0,6,3,"Pre"
"3182",233,121,6,6,0,4,-2,"Pre"
"3183",233,122,7,7,0,7,0,"Pre"
"3184",233,123,5,3,-2,4,-1,"Pre"
"3185",233,124,7,4,-3,5,-2,"Pre"
"3186",233,125,5,5,0,7,2,"Pre"
"3187",233,126,5,8,3,7,2,"Pre"
"3188",233,127,6,8,2,6,0,"Pre"
"3189",233,128,6,8,2,8,2,"Pre"
"3190",233,129,3,3,0,3,0,"Pre"
"3191",233,130,2,5,3,4,2,"Pre"
"3192",233,131,5,2,-3,4,-1,"Pre"
"3193",233,132,8,8,0,8,0,"Pre"
"3194",233,133,6,4,-2,3,-3,"Pre"
"3195",233,134,8,5,-3,8,0,"Pre"
"3196",233,135,5,2,-3,3,-2,"Pre"
"3197",233,136,5,8,3,4,-1,"Pre"
"3198",233,137,5,8,3,6,1,"Pre"
"3199",233,138,3,5,2,4,1,"Pre"
"3200",233,139,5,8,3,6,1,"Pre"
"3201",233,140,7,4,-3,5,-2,"Pre"
"3202",233,141,5,8,3,5,0,"Pre"
"3203",233,142,5,3,-2,4,-1,"Pre"
"3204",233,143,4,4,0,3,-1,"Pre"
"3205",233,144,8,5,-3,8,0,"Pre"
"3206",233,145,7,7,0,6,-1,"Pre"
"3207",233,146,6,6,0,6,0,"Pre"
"3208",233,147,5,7,2,5,0,"Pre"
"3209",233,148,6,3,-3,5,-1,"Pre"
"3210",233,149,6,6,0,8,2,"Pre"
"3211",233,150,3,1,-2,3,0,"Pre"
"3212",233,151,6,6,0,6,0,"Pre"
"3213",233,152,5,2,-3,6,1,"Pre"
"3214",234,0,7,4,-3,6,-1,"Pre"
"3215",234,1,3,1,-2,3,0,"Pre"
"3216",234,2,5,7,2,5,0,"Pre"
"3217",234,3,6,4,-2,5,-1,"Pre"
"3218",234,4,6,3,-3,7,1,"Pre"
"3219",234,5,5,5,0,7,2,"Pre"
"3220",234,6,5,3,-2,6,1,"Pre"
"3221",234,7,5,8,3,4,-1,"Pre"
"3222",234,8,5,3,-2,4,-1,"Pre"
"3223",234,9,6,4,-2,4,-2,"Pre"
"3224",234,10,6,3,-3,5,-1,"Pre"
"3225",234,11,3,5,2,5,2,"Pre"
"3226",234,12,6,8,2,6,0,"Pre"
"3227",234,13,2,5,3,4,2,"Pre"
"3228",234,14,5,8,3,5,0,"Pre"
"3229",234,15,7,7,0,5,-2,"Pre"
"3230",234,16,5,7,2,5,0,"Pre"
"3231",234,17,6,8,2,4,-2,"Pre"
"3232",234,18,6,4,-2,7,1,"Pre"
"3233",234,19,4,6,2,4,0,"Pre"
"3234",234,20,5,8,3,6,1,"Pre"
"3235",234,21,5,7,2,4,-1,"Pre"
"3236",234,22,4,4,0,4,0,"Pre"
"3237",234,23,3,3,0,3,0,"Pre"
"3238",234,24,7,7,0,6,-1,"Pre"
"3239",234,25,6,6,0,5,-1,"Pre"
"3240",234,26,3,3,0,4,1,"Pre"
"3241",234,27,5,5,0,6,1,"Pre"
"3242",234,28,4,2,-2,3,-1,"Pre"
"3243",234,29,7,5,-2,6,-1,"Pre"
"3244",234,30,6,3,-3,4,-2,"Pre"
"3245",234,31,6,6,0,7,1,"Pre"
"3246",234,32,4,6,2,4,0,"Pre"
"3247",234,33,5,5,0,5,0,"Pre"
"3248",234,34,5,8,3,4,-1,"Pre"
"3249",234,35,7,7,0,6,-1,"Pre"
"3250",234,36,2,4,2,4,2,"Pre"
"3251",234,37,5,7,2,7,2,"Pre"
"3252",234,38,2,5,3,4,2,"Pre"
"3253",234,39,6,8,2,5,-1,"Pre"
"3254",234,40,5,8,3,5,0,"Pre"
"3255",234,41,6,8,2,8,2,"Pre"
"3256",234,42,4,2,-2,6,2,"Pre"
"3257",234,43,4,1,-3,5,1,"Pre"
"3258",234,44,5,3,-2,6,1,"Pre"
"3259",234,45,6,8,2,4,-2,"Pre"
"3260",234,46,6,6,0,7,1,"Pre"
"3261",234,47,7,5,-2,6,-1,"Pre"
"3262",234,48,6,4,-2,4,-2,"Pre"
"3263",234,49,5,5,0,4,-1,"Pre"
"3264",234,50,5,2,-3,5,0,"Pre"
"3265",234,51,4,4,0,3,-1,"Pre"
"3266",234,52,4,1,-3,3,-1,"Pre"
"3267",234,53,7,7,0,8,1,"Pre"
"3268",234,54,2,2,0,3,1,"Pre"
"3269",234,55,6,3,-3,6,0,"Pre"
"3270",234,56,8,8,0,7,-1,"Pre"
"3271",234,57,4,7,3,5,1,"Pre"
"3272",234,58,3,6,3,3,0,"Pre"
"3273",234,59,6,6,0,6,0,"Pre"
"3274",234,60,5,8,3,6,1,"Pre"
"3275",234,61,6,3,-3,5,-1,"Pre"
"3276",234,62,3,6,3,5,2,"Pre"
"3277",234,63,6,6,0,5,-1,"Pre"
"3278",234,64,5,8,3,6,1,"Pre"
"3279",234,65,5,2,-3,6,1,"Pre"
"3280",234,66,3,3,0,6,3,"Pre"
"3281",234,67,5,2,-3,6,1,"Pre"
"3282",234,68,5,3,-2,5,0,"Pre"
"3283",234,69,6,6,0,8,2,"Pre"
"3284",234,70,5,5,0,6,1,"Pre"
"3285",234,71,4,2,-2,5,1,"Pre"
"3286",234,72,6,6,0,5,-1,"Pre"
"3287",234,73,4,4,0,5,1,"Pre"
"3288",234,74,3,6,3,6,3,"Pre"
"3289",234,75,6,3,-3,6,0,"Pre"
"3290",234,76,6,4,-2,6,0,"Pre"
"3291",234,77,5,5,0,4,-1,"Pre"
"3292",234,78,5,3,-2,5,0,"Pre"
"3293",234,79,5,8,3,6,1,"Pre"
"3294",234,80,4,4,0,5,1,"Pre"
"3295",234,81,2,2,0,5,3,"Pre"
"3296",234,82,3,6,3,4,1,"Pre"
"3297",234,83,7,5,-2,8,1,"Pre"
"3298",234,84,5,7,2,5,0,"Pre"
"3299",234,85,6,6,0,7,1,"Pre"
"3300",234,86,5,8,3,4,-1,"Pre"
"3301",234,87,6,8,2,5,-1,"Pre"
"3302",234,88,6,6,0,6,0,"Pre"
"3303",234,89,7,7,0,7,0,"Pre"
"3304",234,90,6,6,0,6,0,"Pre"
"3305",234,91,5,2,-3,5,0,"Pre"
"3306",234,92,4,1,-3,4,0,"Pre"
"3307",234,93,5,8,3,5,0,"Pre"
"3308",234,94,5,2,-3,7,2,"Pre"
"3309",234,95,3,6,3,5,2,"Pre"
"3310",234,96,4,4,0,5,1,"Pre"
"3311",234,97,7,7,0,7,0,"Pre"
"3312",234,98,2,5,3,1,-1,"Pre"
"3313",234,99,4,1,-3,5,1,"Pre"
"3314",234,100,4,1,-3,4,0,"Pre"
"3315",234,101,5,5,0,4,-1,"Pre"
"3316",234,102,5,7,2,6,1,"Pre"
"3317",234,103,5,8,3,4,-1,"Pre"
"3318",234,104,3,3,0,4,1,"Pre"
"3319",234,105,4,6,2,5,1,"Pre"
"3320",234,106,6,6,0,6,0,"Pre"
"3321",234,107,4,1,-3,6,2,"Pre"
"3322",234,108,3,6,3,6,3,"Pre"
"3323",234,109,6,3,-3,5,-1,"Pre"
"3324",234,110,4,2,-2,5,1,"Pre"
"3325",234,111,7,7,0,8,1,"Pre"
"3326",234,112,6,8,2,7,1,"Pre"
"3327",234,113,5,3,-2,6,1,"Pre"
"3328",234,114,3,3,0,8,5,"Pre"
"3329",234,115,4,4,0,4,0,"Pre"
"3330",234,116,5,8,3,6,1,"Pre"
"3331",234,117,3,6,3,6,3,"Pre"
"3332",234,118,2,5,3,3,1,"Pre"
"3333",234,119,6,8,2,5,-1,"Pre"
"3334",234,120,3,5,2,4,1,"Pre"
"3335",234,121,4,4,0,5,1,"Pre"
"3336",234,122,6,4,-2,6,0,"Pre"
"3337",234,123,2,2,0,7,5,"Pre"
"3338",234,124,6,8,2,6,0,"Pre"
"3339",234,125,6,6,0,6,0,"Pre"
"3340",234,126,5,7,2,6,1,"Pre"
"3341",234,127,6,6,0,5,-1,"Pre"
"3342",234,128,2,2,0,5,3,"Pre"
"3343",234,129,6,3,-3,5,-1,"Pre"
"3344",234,130,3,3,0,4,1,"Pre"
"3345",234,131,4,4,0,4,0,"Pre"
"3346",234,132,6,6,0,6,0,"Pre"
"3347",234,133,6,4,-2,6,0,"Pre"
"3348",234,134,4,4,0,4,0,"Pre"
"3349",234,135,2,2,0,5,3,"Pre"
"3350",234,136,5,8,3,5,0,"Pre"
"3351",234,137,8,6,-2,6,-2,"Pre"
"3352",234,138,4,4,0,3,-1,"Pre"
"3353",234,139,3,5,2,3,0,"Pre"
"3354",234,140,6,3,-3,7,1,"Pre"
"3355",234,141,5,3,-2,6,1,"Pre"
"3356",234,142,4,2,-2,4,0,"Pre"
"3357",234,143,5,5,0,6,1,"Pre"
"3358",234,144,3,1,-2,5,2,"Pre"
"3359",234,145,6,3,-3,7,1,"Pre"
"3360",234,146,6,3,-3,5,-1,"Pre"
"3361",234,147,5,5,0,6,1,"Pre"
"3362",234,148,6,8,2,7,1,"Pre"
"3363",234,149,5,2,-3,7,2,"Pre"
"3364",234,150,4,4,0,3,-1,"Pre"
"3365",234,151,6,3,-3,7,1,"Pre"
"3366",234,152,4,2,-2,4,0,"Pre"
"3367",235,0,7,4,-3,6,-1,"Pre"
"3368",235,1,7,4,-3,8,1,"Pre"
"3369",235,2,8,8,0,6,-2,"Pre"
"3370",235,3,4,6,2,4,0,"Pre"
"3371",235,4,6,8,2,6,0,"Pre"
"3372",235,5,6,3,-3,4,-2,"Pre"
"3373",235,6,4,6,2,7,3,"Pre"
"3374",235,7,4,6,2,6,2,"Pre"
"3375",235,8,5,2,-3,8,3,"Pre"
"3376",235,9,6,6,0,7,1,"Pre"
"3377",235,10,6,3,-3,5,-1,"Pre"
"3378",235,11,6,8,2,6,0,"Pre"
"3379",235,12,8,6,-2,8,0,"Pre"
"3380",235,13,6,6,0,4,-2,"Pre"
"3381",235,14,5,7,2,4,-1,"Pre"
"3382",235,15,6,8,2,5,-1,"Pre"
"3383",235,16,5,8,3,6,1,"Pre"
"3384",235,17,5,3,-2,5,0,"Pre"
"3385",235,18,5,5,0,6,1,"Pre"
"3386",235,19,6,6,0,6,0,"Pre"
"3387",235,20,6,4,-2,6,0,"Pre"
"3388",235,21,5,5,0,5,0,"Pre"
"3389",235,22,3,6,3,5,2,"Pre"
"3390",235,23,5,3,-2,4,-1,"Pre"
"3391",235,24,4,6,2,5,1,"Pre"
"3392",235,25,5,2,-3,5,0,"Pre"
"3393",235,26,6,3,-3,4,-2,"Pre"
"3394",235,27,6,6,0,5,-1,"Pre"
"3395",235,28,6,6,0,6,0,"Pre"
"3396",235,29,6,8,2,6,0,"Pre"
"3397",235,30,6,4,-2,6,0,"Pre"
"3398",235,31,8,8,0,7,-1,"Pre"
"3399",235,32,8,8,0,7,-1,"Pre"
"3400",235,33,8,5,-3,5,-3,"Pre"
"3401",235,34,5,2,-3,4,-1,"Pre"
"3402",235,35,6,3,-3,6,0,"Pre"
"3403",235,36,6,6,0,5,-1,"Pre"
"3404",235,37,6,4,-2,7,1,"Pre"
"3405",235,38,4,1,-3,5,1,"Pre"
"3406",235,39,7,7,0,7,0,"Pre"
"3407",235,40,6,4,-2,5,-1,"Pre"
"3408",235,41,7,5,-2,6,-1,"Pre"
"3409",235,42,5,7,2,6,1,"Pre"
"3410",235,43,5,8,3,7,2,"Pre"
"3411",235,44,5,5,0,5,0,"Pre"
"3412",235,45,5,5,0,5,0,"Pre"
"3413",235,46,7,7,0,6,-1,"Pre"
"3414",235,47,7,7,0,7,0,"Pre"
"3415",235,48,3,3,0,3,0,"Pre"
"3416",235,49,6,4,-2,5,-1,"Pre"
"3417",235,50,5,3,-2,7,2,"Pre"
"3418",235,51,3,1,-2,3,0,"Pre"
"3419",235,52,4,2,-2,5,1,"Pre"
"3420",235,53,7,5,-2,7,0,"Pre"
"3421",235,54,5,5,0,4,-1,"Pre"
"3422",235,55,8,6,-2,6,-2,"Pre"
"3423",235,56,6,6,0,6,0,"Pre"
"3424",235,57,5,2,-3,4,-1,"Pre"
"3425",235,58,5,2,-3,5,0,"Pre"
"3426",235,59,7,4,-3,7,0,"Pre"
"3427",235,60,7,7,0,5,-2,"Pre"
"3428",235,61,6,6,0,5,-1,"Pre"
"3429",235,62,6,8,2,5,-1,"Pre"
"3430",235,63,6,3,-3,5,-1,"Pre"
"3431",235,64,5,8,3,6,1,"Pre"
"3432",235,65,6,6,0,5,-1,"Pre"
"3433",235,66,6,6,0,4,-2,"Pre"
"3434",235,67,6,6,0,6,0,"Pre"
"3435",235,68,5,5,0,5,0,"Pre"
"3436",235,69,6,6,0,6,0,"Pre"
"3437",235,70,6,4,-2,5,-1,"Pre"
"3438",235,71,8,8,0,7,-1,"Pre"
"3439",235,72,7,7,0,7,0,"Pre"
"3440",235,73,5,3,-2,4,-1,"Pre"
"3441",235,74,4,1,-3,4,0,"Pre"
"3442",235,75,7,7,0,5,-2,"Pre"
"3443",235,76,4,4,0,4,0,"Pre"
"3444",235,77,4,7,3,3,-1,"Pre"
"3445",235,78,3,5,2,5,2,"Pre"
"3446",235,79,6,3,-3,6,0,"Pre"
"3447",235,80,5,2,-3,5,0,"Pre"
"3448",235,81,5,2,-3,4,-1,"Pre"
"3449",235,82,7,7,0,6,-1,"Pre"
"3450",235,83,4,4,0,5,1,"Pre"
"3451",235,84,4,7,3,5,1,"Pre"
"3452",235,85,5,5,0,6,1,"Pre"
"3453",235,86,6,8,2,4,-2,"Pre"
"3454",235,87,7,4,-3,6,-1,"Pre"
"3455",235,88,5,8,3,5,0,"Pre"
"3456",235,89,5,2,-3,6,1,"Pre"
"3457",235,90,5,8,3,5,0,"Pre"
"3458",235,91,4,7,3,5,1,"Pre"
"3459",235,92,5,7,2,5,0,"Pre"
"3460",235,93,5,7,2,6,1,"Pre"
"3461",235,94,5,7,2,5,0,"Pre"
"3462",235,95,6,6,0,4,-2,"Pre"
"3463",235,96,6,3,-3,5,-1,"Pre"
"3464",235,97,6,6,0,6,0,"Pre"
"3465",235,98,5,8,3,4,-1,"Pre"
"3466",235,99,3,3,0,4,1,"Pre"
"3467",235,100,5,5,0,5,0,"Pre"
"3468",235,101,5,2,-3,5,0,"Pre"
"3469",235,102,6,6,0,6,0,"Pre"
"3470",235,103,5,5,0,6,1,"Pre"
"3471",235,104,6,6,0,6,0,"Pre"
"3472",235,105,7,7,0,6,-1,"Pre"
"3473",235,106,4,4,0,5,1,"Pre"
"3474",235,107,8,8,0,6,-2,"Pre"
"3475",235,108,5,3,-2,5,0,"Pre"
"3476",235,109,6,8,2,7,1,"Pre"
"3477",235,110,5,7,2,6,1,"Pre"
"3478",235,111,5,8,3,4,-1,"Pre"
"3479",235,112,4,1,-3,5,1,"Pre"
"3480",235,113,5,8,3,6,1,"Pre"
"3481",235,114,5,5,0,7,2,"Pre"
"3482",235,115,3,1,-2,3,0,"Pre"
"3483",235,116,6,6,0,4,-2,"Pre"
"3484",235,117,5,5,0,4,-1,"Pre"
"3485",235,118,5,8,3,4,-1,"Pre"
"3486",235,119,7,5,-2,6,-1,"Pre"
"3487",235,120,4,6,2,5,1,"Pre"
"3488",235,121,7,5,-2,6,-1,"Pre"
"3489",235,122,5,5,0,7,2,"Pre"
"3490",235,123,7,7,0,5,-2,"Pre"
"3491",235,124,6,6,0,5,-1,"Pre"
"3492",235,125,4,4,0,5,1,"Pre"
"3493",235,126,5,8,3,5,0,"Pre"
"3494",235,127,6,4,-2,7,1,"Pre"
"3495",235,128,5,5,0,8,3,"Pre"
"3496",235,129,6,6,0,6,0,"Pre"
"3497",235,130,2,5,3,2,0,"Pre"
"3498",235,131,4,7,3,5,1,"Pre"
"3499",235,132,7,7,0,6,-1,"Pre"
"3500",235,133,6,4,-2,7,1,"Pre"
"3501",235,134,5,8,3,7,2,"Pre"
"3502",235,135,4,7,3,4,0,"Pre"
"3503",235,136,5,8,3,5,0,"Pre"
"3504",235,137,6,4,-2,4,-2,"Pre"
"3505",235,138,4,1,-3,5,1,"Pre"
"3506",235,139,5,7,2,4,-1,"Pre"
"3507",235,140,5,5,0,5,0,"Pre"
"3508",235,141,5,8,3,6,1,"Pre"
"3509",235,142,4,7,3,6,2,"Pre"
"3510",235,143,5,7,2,4,-1,"Pre"
"3511",235,144,5,8,3,4,-1,"Pre"
"3512",235,145,6,6,0,6,0,"Pre"
"3513",235,146,6,6,0,6,0,"Pre"
"3514",235,147,7,5,-2,6,-1,"Pre"
"3515",235,148,8,8,0,7,-1,"Pre"
"3516",235,149,7,5,-2,6,-1,"Pre"
"3517",235,150,6,8,2,5,-1,"Pre"
"3518",235,151,6,4,-2,6,0,"Pre"
"3519",235,152,5,5,0,4,-1,"Pre"
"3520",236,0,6,4,-2,6,0,"Pre"
"3521",236,1,4,6,2,4,0,"Pre"
"3522",236,2,4,1,-3,4,0,"Pre"
"3523",236,3,4,4,0,3,-1,"Pre"
"3524",236,4,4,1,-3,4,0,"Pre"
"3525",236,5,4,6,2,5,1,"Pre"
"3526",236,6,3,3,0,3,0,"Pre"
"3527",236,7,4,6,2,3,-1,"Pre"
"3528",236,8,4,6,2,4,0,"Pre"
"3529",236,9,3,3,0,3,0,"Pre"
"3530",236,10,6,3,-3,4,-2,"Pre"
"3531",236,11,3,3,0,4,1,"Pre"
"3532",236,12,7,5,-2,5,-2,"Pre"
"3533",236,13,5,5,0,4,-1,"Pre"
"3534",236,14,4,2,-2,3,-1,"Pre"
"3535",236,15,4,7,3,3,-1,"Pre"
"3536",236,16,4,4,0,4,0,"Pre"
"3537",236,17,4,7,3,4,0,"Pre"
"3538",236,18,7,7,0,7,0,"Pre"
"3539",236,19,6,4,-2,3,-3,"Pre"
"3540",236,20,4,6,2,6,2,"Pre"
"3541",236,21,4,7,3,4,0,"Pre"
"3542",236,22,4,4,0,3,-1,"Pre"
"3543",236,23,6,6,0,4,-2,"Pre"
"3544",236,24,4,1,-3,5,1,"Pre"
"3545",236,25,4,4,0,5,1,"Pre"
"3546",236,26,2,5,3,3,1,"Pre"
"3547",236,27,4,4,0,4,0,"Pre"
"3548",236,28,3,3,0,3,0,"Pre"
"3549",236,29,5,3,-2,5,0,"Pre"
"3550",236,30,7,7,0,5,-2,"Pre"
"3551",236,31,4,7,3,4,0,"Pre"
"3552",236,32,4,6,2,4,0,"Pre"
"3553",236,33,4,4,0,3,-1,"Pre"
"3554",236,34,4,2,-2,4,0,"Pre"
"3555",236,35,5,3,-2,4,-1,"Pre"
"3556",236,36,2,5,3,4,2,"Pre"
"3557",236,37,5,5,0,5,0,"Pre"
"3558",236,38,4,4,0,3,-1,"Pre"
"3559",236,39,4,4,0,5,1,"Pre"
"3560",236,40,6,6,0,5,-1,"Pre"
"3561",236,41,6,8,2,5,-1,"Pre"
"3562",236,42,4,1,-3,3,-1,"Pre"
"3563",236,43,5,3,-2,4,-1,"Pre"
"3564",236,44,4,2,-2,3,-1,"Pre"
"3565",236,45,5,5,0,4,-1,"Pre"
"3566",236,46,5,2,-3,4,-1,"Pre"
"3567",236,47,4,2,-2,6,2,"Pre"
"3568",236,48,5,7,2,4,-1,"Pre"
"3569",236,49,4,1,-3,3,-1,"Pre"
"3570",236,50,4,7,3,5,1,"Pre"
"3571",236,51,4,1,-3,3,-1,"Pre"
"3572",236,52,4,2,-2,4,0,"Pre"
"3573",236,53,5,8,3,4,-1,"Pre"
"3574",236,54,3,5,2,3,0,"Pre"
"3575",236,55,6,6,0,5,-1,"Pre"
"3576",236,56,6,6,0,6,0,"Pre"
"3577",236,57,4,7,3,3,-1,"Pre"
"3578",236,58,3,3,0,3,0,"Pre"
"3579",236,59,6,4,-2,5,-1,"Pre"
"3580",236,60,4,6,2,4,0,"Pre"
"3581",236,61,3,1,-2,3,0,"Pre"
"3582",236,62,4,4,0,3,-1,"Pre"
"3583",236,63,4,6,2,4,0,"Pre"
"3584",236,64,5,3,-2,5,0,"Pre"
"3585",236,65,5,5,0,4,-1,"Pre"
"3586",236,66,4,1,-3,3,-1,"Pre"
"3587",236,67,7,7,0,6,-1,"Pre"
"3588",236,68,4,2,-2,4,0,"Pre"
"3589",236,69,6,6,0,7,1,"Pre"
"3590",236,70,5,3,-2,4,-1,"Pre"
"3591",236,71,4,1,-3,5,1,"Pre"
"3592",236,72,4,7,3,4,0,"Pre"
"3593",236,73,5,3,-2,4,-1,"Pre"
"3594",236,74,7,7,0,6,-1,"Pre"
"3595",236,75,5,8,3,6,1,"Pre"
"3596",236,76,4,7,3,5,1,"Pre"
"3597",236,77,4,6,2,4,0,"Pre"
"3598",236,78,3,3,0,3,0,"Pre"
"3599",236,79,7,5,-2,7,0,"Pre"
"3600",236,80,4,4,0,4,0,"Pre"
"3601",236,81,4,7,3,4,0,"Pre"
"3602",236,82,6,6,0,4,-2,"Pre"
"3603",236,83,6,3,-3,4,-2,"Pre"
"3604",236,84,4,2,-2,4,0,"Pre"
"3605",236,85,6,3,-3,3,-3,"Pre"
"3606",236,86,5,5,0,4,-1,"Pre"
"3607",236,87,4,7,3,4,0,"Pre"
"3608",236,88,4,6,2,4,0,"Pre"
"3609",236,89,6,8,2,6,0,"Pre"
"3610",236,90,4,6,2,4,0,"Pre"
"3611",236,91,4,6,2,3,-1,"Pre"
"3612",236,92,4,2,-2,3,-1,"Pre"
"3613",236,93,6,8,2,4,-2,"Pre"
"3614",236,94,5,2,-3,4,-1,"Pre"
"3615",236,95,4,4,0,4,0,"Pre"
"3616",236,96,4,6,2,5,1,"Pre"
"3617",236,97,7,7,0,6,-1,"Pre"
"3618",236,98,3,3,0,3,0,"Pre"
"3619",236,99,4,1,-3,4,0,"Pre"
"3620",236,100,4,7,3,4,0,"Pre"
"3621",236,101,5,8,3,5,0,"Pre"
"3622",236,102,5,8,3,5,0,"Pre"
"3623",236,103,4,1,-3,6,2,"Pre"
"3624",236,104,6,3,-3,3,-3,"Pre"
"3625",236,105,7,7,0,5,-2,"Pre"
"3626",236,106,5,2,-3,4,-1,"Pre"
"3627",236,107,7,7,0,4,-3,"Pre"
