"","ID","FaceID","FirstRating","GroupRating","SecondRating","Feedback","Change","Condition"
"1159",22,45,4,7,5,3,1,"Pre"
"1160",22,46,5,2,5,-3,0,"Pre"
"1161",22,47,1,3,2,2,1,"Pre"
"1162",22,48,2,4,2,2,0,"Pre"
"1163",22,49,3,5,2,2,-1,"Pre"
"1164",22,5,8,6,7,-2,-1,"Pre"
"1165",22,50,7,5,5,-2,-2,"Pre"
"1166",22,51,6,4,3,-2,-3,"Pre"
"1167",22,52,5,8,5,3,0,"Pre"
"1168",22,53,2,5,6,3,4,"Pre"
"1169",22,54,2,4,2,2,0,"Pre"
"1170",22,55,6,8,7,2,1,"Pre"
"1171",22,56,7,7,6,0,-1,"Pre"
"1172",22,57,2,2,3,0,1,"Pre"
"1173",22,58,1,0,2,NA,1,"Pre"
"1174",22,59,5,8,6,3,1,"Pre"
"1175",22,6,2,2,3,0,1,"Pre"
"1176",22,60,3,1,4,-2,1,"Pre"
"1177",22,61,3,0,1,NA,-2,"Pre"
"1178",22,62,1,0,2,NA,1,"Pre"
"1179",22,63,3,3,7,0,4,"Pre"
"1180",22,64,2,4,2,2,0,"Pre"
"1181",22,65,3,0,3,NA,0,"Pre"
"1182",22,66,8,8,5,0,-3,"Pre"
"1183",22,67,6,8,5,2,-1,"Pre"
"1184",22,68,3,6,3,3,0,"Pre"
"1185",22,69,8,6,6,-2,-2,"Pre"
"1186",22,7,7,4,4,-3,-3,"Pre"
"1187",22,70,6,8,6,2,0,"Pre"
"1188",22,71,5,2,7,-3,2,"Pre"
"1189",22,72,5,8,5,3,0,"Pre"
"1190",22,73,1,0,1,NA,0,"Pre"
"1191",22,74,7,7,7,0,0,"Pre"
"1192",22,75,6,4,6,-2,0,"Pre"
"1193",22,76,6,6,6,0,0,"Pre"
"1194",22,77,6,4,5,-2,-1,"Pre"
"1195",22,78,3,5,2,2,-1,"Pre"
"1196",22,79,8,5,8,-3,0,"Pre"
"1197",22,8,3,1,2,-2,-1,"Pre"
"1198",22,80,2,5,3,3,1,"Pre"
"1199",22,81,5,7,3,2,-2,"Pre"
"1200",22,9,2,4,2,2,0,"Pre"
"1201",23,10,5,2,4,-3,-1,"Pre"
"1202",23,11,4,2,6,-2,2,"Pre"
"1203",23,12,2,2,3,0,1,"Pre"
"1204",23,13,2,2,4,0,2,"Pre"
"1205",23,14,4,6,4,2,0,"Pre"
"1206",23,15,4,0,4,NA,0,"Pre"
"1207",23,16,5,8,4,3,-1,"Pre"
"1208",23,17,6,6,6,0,0,"Pre"
"1209",23,18,6,3,6,-3,0,"Pre"
"1210",23,19,7,0,5,NA,-2,"Pre"
"1211",23,2,5,5,5,0,0,"Pre"
"1212",23,20,6,0,6,NA,0,"Pre"
"1213",23,21,3,3,4,0,1,"Pre"
"1214",23,22,3,0,2,NA,-1,"Pre"
"1215",23,23,6,3,4,-3,-2,"Pre"
"1216",23,24,4,7,4,3,0,"Pre"
"1217",23,25,6,8,6,2,0,"Pre"
"1218",23,26,4,2,6,-2,2,"Pre"
"1219",23,27,3,3,4,0,1,"Pre"
"1220",23,28,6,6,6,0,0,"Pre"
"1221",23,29,7,5,6,-2,-1,"Pre"
"1222",23,3,4,1,4,-3,0,"Pre"
"1223",23,30,6,4,5,-2,-1,"Pre"
"1224",23,31,5,8,4,3,-1,"Pre"
"1225",23,32,6,4,5,-2,-1,"Pre"
"1226",23,33,6,4,4,-2,-2,"Pre"
"1227",23,34,6,3,4,-3,-2,"Pre"
"1228",23,35,7,7,6,0,-1,"Pre"
"1229",23,36,2,5,3,3,1,"Pre"
"1230",23,37,6,3,7,-3,1,"Pre"
"1231",23,38,3,5,4,2,1,"Pre"
"1232",23,39,3,3,4,0,1,"Pre"
"1233",23,4,7,4,6,-3,-1,"Pre"
"1234",23,40,4,1,6,-3,2,"Pre"
"1235",23,41,6,8,4,2,-2,"Pre"
"1236",23,42,2,4,2,2,0,"Pre"
"1237",23,43,3,5,3,2,0,"Pre"
"1238",23,44,6,8,4,2,-2,"Pre"
"1239",23,45,5,8,5,3,0,"Pre"
"1240",23,46,7,5,5,-2,-2,"Pre"
"1241",23,47,7,7,7,0,0,"Pre"
"1242",23,48,5,5,4,0,-1,"Pre"
"1243",23,49,4,2,4,-2,0,"Pre"
"1244",23,5,7,7,6,0,-1,"Pre"
"1245",23,50,6,6,3,0,-3,"Pre"
"1246",23,51,5,2,2,-3,-3,"Pre"
"1247",23,52,4,4,4,0,0,"Pre"
"1248",23,53,6,0,4,NA,-2,"Pre"
"1249",23,54,4,1,3,-3,-1,"Pre"
"1250",23,55,3,6,6,3,3,"Pre"
"1251",23,56,7,4,7,-3,0,"Pre"
"1252",23,57,3,0,3,NA,0,"Pre"
"1253",23,58,4,2,2,-2,-2,"Pre"
"1254",23,59,7,4,6,-3,-1,"Pre"
"1255",23,6,3,6,4,3,1,"Pre"
"1256",23,60,7,4,6,-3,-1,"Pre"
"1257",23,61,5,7,4,2,-1,"Pre"
"1258",23,62,3,0,4,NA,1,"Pre"
"1259",23,63,7,5,7,-2,0,"Pre"
"1260",23,64,4,4,6,0,2,"Pre"
"1261",23,65,8,5,6,-3,-2,"Pre"
"1262",23,66,3,1,4,-2,1,"Pre"
"1263",23,67,6,4,6,-2,0,"Pre"
"1264",23,68,3,5,3,2,0,"Pre"
"1265",23,69,5,3,3,-2,-2,"Pre"
"1266",23,7,4,1,2,-3,-2,"Pre"
"1267",23,70,5,8,3,3,-2,"Pre"
"1268",23,71,6,4,6,-2,0,"Pre"
"1269",23,72,8,6,8,-2,0,"Pre"
"1270",23,73,2,4,2,2,0,"Pre"
"1271",23,74,3,0,3,NA,0,"Pre"
"1272",23,75,3,0,4,NA,1,"Pre"
"1273",23,76,4,1,5,-3,1,"Pre"
"1274",23,77,4,4,3,0,-1,"Pre"
"1275",23,78,3,5,3,2,0,"Pre"
"1276",23,79,4,2,7,-2,3,"Pre"
"1277",23,8,3,3,4,0,1,"Pre"
"1278",23,80,4,2,4,-2,0,"Pre"
"1279",23,81,4,7,4,3,0,"Pre"
"1280",23,9,4,0,5,NA,1,"Pre"
"1281",24,10,5,5,4,0,-1,"Pre"
"1282",24,11,6,3,5,-3,-1,"Pre"
"1283",24,12,5,3,5,-2,0,"Pre"
"1284",24,13,3,3,2,0,-1,"Pre"
"1285",24,14,6,4,5,-2,-1,"Pre"
"1286",24,15,4,0,3,NA,-1,"Pre"
"1287",24,16,4,7,5,3,1,"Pre"
"1288",24,17,6,3,5,-3,-1,"Pre"
"1289",24,18,6,0,5,NA,-1,"Pre"
"1290",24,19,4,1,4,-3,0,"Pre"
"1291",24,2,6,8,5,2,-1,"Pre"
"1292",24,20,6,8,6,2,0,"Pre"
"1293",24,21,3,6,4,3,1,"Pre"
"1294",24,22,4,2,2,-2,-2,"Pre"
"1295",24,23,5,3,6,-2,1,"Pre"
"1296",24,24,7,5,7,-2,0,"Pre"
"1297",24,25,4,7,4,3,0,"Pre"
"1298",24,26,4,2,5,-2,1,"Pre"
"1299",24,27,5,5,5,0,0,"Pre"
"1300",24,28,5,7,5,2,0,"Pre"
"1301",24,29,7,4,7,-3,0,"Pre"
"1302",24,3,5,3,5,-2,0,"Pre"
"1303",24,30,5,5,4,0,-1,"Pre"
"1304",24,31,5,0,4,NA,-1,"Pre"
"1305",24,32,5,0,4,NA,-1,"Pre"
"1306",24,33,3,5,4,2,1,"Pre"
"1307",24,34,4,1,3,-3,-1,"Pre"
"1308",24,35,7,7,6,0,-1,"Pre"
"1309",24,36,3,6,5,3,2,"Pre"
"1310",24,37,6,8,6,2,0,"Pre"
"1311",24,38,3,5,3,2,0,"Pre"
"1312",24,39,6,6,5,0,-1,"Pre"
"1313",24,4,6,0,6,NA,0,"Pre"
"1314",24,40,6,8,4,2,-2,"Pre"
"1315",24,41,5,0,4,NA,-1,"Pre"
"1316",24,42,4,1,4,-3,0,"Pre"
"1317",24,43,6,8,6,2,0,"Pre"
"1318",24,44,6,4,3,-2,-3,"Pre"
"1319",24,45,6,8,6,2,0,"Pre"
"1320",24,46,6,3,5,-3,-1,"Pre"
"1321",24,47,6,6,5,0,-1,"Pre"
"1322",24,48,4,2,5,-2,1,"Pre"
"1323",24,49,4,0,5,NA,1,"Pre"
"1324",24,5,4,6,3,2,-1,"Pre"
"1325",24,50,7,7,5,0,-2,"Pre"
"1326",24,51,3,6,3,3,0,"Pre"
"1327",24,52,6,4,6,-2,0,"Pre"
"1328",24,53,7,4,4,-3,-3,"Pre"
"1329",24,54,5,8,3,3,-2,"Pre"
"1330",24,55,5,5,6,0,1,"Pre"
"1331",24,56,8,8,8,0,0,"Pre"
"1332",24,57,2,5,3,3,1,"Pre"
"1333",24,58,2,2,3,0,1,"Pre"
"1334",24,59,5,2,6,-3,1,"Pre"
"1335",24,6,4,4,5,0,1,"Pre"
"1336",24,60,4,4,3,0,-1,"Pre"
"1337",24,61,4,6,4,2,0,"Pre"
"1338",24,62,2,5,3,3,1,"Pre"
"1339",24,63,6,8,5,2,-1,"Pre"
"1340",24,64,5,0,3,NA,-2,"Pre"
"1341",24,65,4,2,6,-2,2,"Pre"
"1342",24,66,4,4,3,0,-1,"Pre"
"1343",24,67,7,4,7,-3,0,"Pre"
"1344",24,68,5,5,3,0,-2,"Pre"
"1345",24,69,7,0,6,NA,-1,"Pre"
"1346",24,7,4,1,7,-3,3,"Pre"
"1347",24,70,5,2,3,-3,-2,"Pre"
"1348",24,71,6,4,7,-2,1,"Pre"
"1349",24,72,4,2,4,-2,0,"Pre"
"1350",24,73,3,3,2,0,-1,"Pre"
"1351",24,74,6,0,4,NA,-2,"Pre"
"1352",24,75,5,5,6,0,1,"Pre"
"1353",24,76,3,5,6,2,3,"Pre"
"1354",24,77,4,1,5,-3,1,"Pre"
"1355",24,78,3,3,3,0,0,"Pre"
"1356",24,79,6,8,7,2,1,"Pre"
"1357",24,8,6,8,4,2,-2,"Pre"
"1358",24,80,4,2,3,-2,-1,"Pre"
"1359",24,81,6,3,6,-3,0,"Pre"
"1360",24,9,3,1,5,-2,2,"Pre"
"1361",25,10,5,2,6,-3,1,"Pre"
"1362",25,11,6,8,6,2,0,"Pre"
"1363",25,12,3,0,3,NA,0,"Pre"
"1364",25,13,1,4,1,3,0,"Pre"
"1365",25,14,3,3,3,0,0,"Pre"
"1366",25,15,6,8,3,2,-3,"Pre"
"1367",25,16,5,8,4,3,-1,"Pre"
"1368",25,17,4,0,3,NA,-1,"Pre"
"1369",25,18,7,7,8,0,1,"Pre"
"1370",25,19,6,8,3,2,-3,"Pre"
"1371",25,2,3,0,3,NA,0,"Pre"
"1372",25,20,5,2,4,-3,-1,"Pre"
"1373",25,21,1,1,2,0,1,"Pre"
"1374",25,22,1,4,1,3,0,"Pre"
"1375",25,23,6,0,7,NA,1,"Pre"
"1376",25,24,4,1,6,-3,2,"Pre"
"1377",25,25,4,4,5,0,1,"Pre"
"1378",25,26,8,8,6,0,-2,"Pre"
"1379",25,27,5,2,2,-3,-3,"Pre"
"1380",25,28,4,7,3,3,-1,"Pre"
"1381",25,29,7,7,8,0,1,"Pre"
"1382",25,3,1,4,3,3,2,"Pre"
"1383",25,30,5,5,6,0,1,"Pre"
"1384",25,31,3,6,5,3,2,"Pre"
"1385",25,32,3,5,5,2,2,"Pre"
"1386",25,33,4,1,2,-3,-2,"Pre"
"1387",25,34,4,2,6,-2,2,"Pre"
"1388",25,35,2,2,2,0,0,"Pre"
"1389",25,36,2,5,1,3,-1,"Pre"
"1390",25,37,5,7,5,2,0,"Pre"
"1391",25,38,4,2,4,-2,0,"Pre"
"1392",25,39,5,3,7,-2,2,"Pre"
"1393",25,4,3,1,7,-2,4,"Pre"
"1394",25,40,4,4,4,0,0,"Pre"
"1395",25,41,6,0,5,NA,-1,"Pre"
"1396",25,42,1,0,1,NA,0,"Pre"
"1397",25,43,6,3,5,-3,-1,"Pre"
"1398",25,44,1,3,1,2,0,"Pre"
"1399",25,45,1,4,1,3,0,"Pre"
"1400",25,46,4,4,6,0,2,"Pre"
"1401",25,47,7,4,7,-3,0,"Pre"
"1402",25,48,3,0,2,NA,-1,"Pre"
"1403",25,49,1,1,1,0,0,"Pre"
"1404",25,5,7,4,5,-3,-2,"Pre"
"1405",25,50,7,7,5,0,-2,"Pre"
"1406",25,51,2,2,3,0,1,"Pre"
"1407",25,52,1,1,4,0,3,"Pre"
"1408",25,53,5,2,5,-3,0,"Pre"
"1409",25,54,2,5,1,3,-1,"Pre"
"1410",25,55,4,6,3,2,-1,"Pre"
"1411",25,56,7,5,7,-2,0,"Pre"
"1412",25,57,2,0,1,NA,-1,"Pre"
"1413",25,58,6,3,2,-3,-4,"Pre"
"1414",25,59,6,3,7,-3,1,"Pre"
"1415",25,6,4,7,1,3,-3,"Pre"
"1416",25,60,5,8,7,3,2,"Pre"
"1417",25,61,2,2,1,0,-1,"Pre"
"1418",25,62,1,1,1,0,0,"Pre"
"1419",25,63,7,5,7,-2,0,"Pre"
"1420",25,64,3,1,3,-2,0,"Pre"
"1421",25,65,5,2,5,-3,0,"Pre"
"1422",25,66,7,4,6,-3,-1,"Pre"
"1423",25,67,6,8,7,2,1,"Pre"
"1424",25,68,2,5,4,3,2,"Pre"
"1425",25,69,3,5,6,2,3,"Pre"
"1426",25,7,4,2,7,-2,3,"Pre"
"1427",25,70,4,1,6,-3,2,"Pre"
"1428",25,71,6,0,4,NA,-2,"Pre"
"1429",25,72,7,5,6,-2,-1,"Pre"
"1430",25,73,1,3,1,2,0,"Pre"
"1431",25,74,4,1,2,-3,-2,"Pre"
"1432",25,75,3,6,3,3,0,"Pre"
"1433",25,76,5,0,4,NA,-1,"Pre"
"1434",25,77,3,1,2,-2,-1,"Pre"
"1435",25,78,1,4,1,3,0,"Pre"
"1436",25,79,7,5,8,-2,1,"Pre"
"1437",25,8,2,4,6,2,4,"Pre"
"1438",25,80,3,5,5,2,2,"Pre"
"1439",25,81,3,3,1,0,-2,"Pre"
"1440",25,9,4,1,2,-3,-2,"Pre"
"1441",26,10,6,0,5,NA,-1,"Pre"
"1442",26,11,7,0,5,NA,-2,"Pre"
"1443",26,12,3,1,6,-2,3,"Pre"
"1444",26,13,2,4,5,2,3,"Pre"
"1445",26,14,3,6,2,3,-1,"Pre"
"1446",26,15,6,4,4,-2,-2,"Pre"
"1447",26,16,5,5,4,0,-1,"Pre"
"1448",26,17,3,1,5,-2,2,"Pre"
"1449",26,18,5,2,7,-3,2,"Pre"
"1450",26,19,1,1,5,0,4,"Pre"
"1451",26,2,6,6,5,0,-1,"Pre"
"1452",26,20,6,8,6,2,0,"Pre"
"1453",26,21,4,4,5,0,1,"Pre"
"1454",26,22,3,1,3,-2,0,"Pre"
"1455",26,23,6,6,6,0,0,"Pre"
"1456",26,24,4,7,5,3,1,"Pre"
"1457",26,25,3,1,3,-2,0,"Pre"
"1458",26,26,3,3,6,0,3,"Pre"
"1459",26,27,2,5,4,3,2,"Pre"
"1460",26,28,6,4,5,-2,-1,"Pre"
"1461",26,29,7,4,7,-3,0,"Pre"
"1462",26,3,6,8,6,2,0,"Pre"
"1463",26,30,6,8,4,2,-2,"Pre"
"1464",26,31,4,7,2,3,-2,"Pre"
"1465",26,32,3,3,3,0,0,"Pre"
"1466",26,33,6,4,4,-2,-2,"Pre"
"1467",26,34,4,2,4,-2,0,"Pre"
"1468",26,35,6,3,6,-3,0,"Pre"
"1469",26,36,4,7,3,3,-1,"Pre"
"1470",26,37,7,4,7,-3,0,"Pre"
"1471",26,38,3,3,2,0,-1,"Pre"
"1472",26,39,4,4,3,0,-1,"Pre"
"1473",26,4,2,5,6,3,4,"Pre"
"1474",26,40,5,7,6,2,1,"Pre"
"1475",26,41,6,4,6,-2,0,"Pre"
"1476",26,42,5,7,6,2,1,"Pre"
"1477",26,43,6,3,3,-3,-3,"Pre"
"1478",26,44,4,0,4,NA,0,"Pre"
"1479",26,45,3,1,5,-2,2,"Pre"
"1480",26,46,6,6,4,0,-2,"Pre"
"1481",26,47,6,8,7,2,1,"Pre"
"1482",26,48,4,2,6,-2,2,"Pre"
"1483",26,49,3,0,2,NA,-1,"Pre"
"1484",26,5,7,5,5,-2,-2,"Pre"
"1485",26,50,7,4,6,-3,-1,"Pre"
"1486",26,51,4,0,5,NA,1,"Pre"
"1487",26,52,4,1,6,-3,2,"Pre"
"1488",26,53,6,6,4,0,-2,"Pre"
"1489",26,54,2,5,3,3,1,"Pre"
"1490",26,55,6,6,4,0,-2,"Pre"
"1491",26,56,7,0,7,NA,0,"Pre"
"1492",26,57,3,3,2,0,-1,"Pre"
"1493",26,58,2,2,2,0,0,"Pre"
"1494",26,59,7,7,6,0,-1,"Pre"
"1495",26,6,3,1,2,-2,-1,"Pre"
"1496",26,60,3,6,2,3,-1,"Pre"
"1497",26,61,4,0,4,NA,0,"Pre"
"1498",26,62,6,4,3,-2,-3,"Pre"
"1499",26,63,5,0,5,NA,0,"Pre"
"1500",26,64,5,2,4,-3,-1,"Pre"
"1501",26,65,5,3,4,-2,-1,"Pre"
"1502",26,66,2,4,4,2,2,"Pre"
"1503",26,67,6,6,7,0,1,"Pre"
"1504",26,68,5,7,4,2,-1,"Pre"
"1505",26,69,5,8,3,3,-2,"Pre"
"1506",26,7,7,0,5,NA,-2,"Pre"
"1507",26,70,3,6,3,3,0,"Pre"
"1508",26,71,5,7,3,2,-2,"Pre"
"1509",26,72,7,0,6,NA,-1,"Pre"
"1510",26,73,1,1,1,0,0,"Pre"
"1511",26,74,4,6,4,2,0,"Pre"
"1512",26,75,7,7,5,0,-2,"Pre"
"1513",26,76,5,5,5,0,0,"Pre"
"1514",26,77,6,3,6,-3,0,"Pre"
"1515",26,78,1,3,2,2,1,"Pre"
"1516",26,79,6,3,6,-3,0,"Pre"
"1517",26,8,4,6,4,2,0,"Pre"
"1518",26,80,3,1,4,-2,1,"Pre"
"1519",26,81,3,3,3,0,0,"Pre"
"1520",26,9,6,8,5,2,-1,"Pre"
"1521",27,10,6,6,1,0,-5,"Pre"
"1522",27,11,6,3,1,-3,-5,"Pre"
"1523",27,12,7,5,1,-2,-6,"Pre"
"1524",27,13,3,6,1,3,-2,"Pre"
"1525",27,14,5,7,1,2,-4,"Pre"
"1526",27,15,5,0,1,NA,-4,"Pre"
"1527",27,16,7,7,1,0,-6,"Pre"
"1528",27,17,6,8,1,2,-5,"Pre"
"1529",27,18,6,0,1,NA,-5,"Pre"
"1530",27,19,7,0,1,NA,-6,"Pre"
"1531",27,2,6,8,1,2,-5,"Pre"
"1532",27,20,6,4,1,-2,-5,"Pre"
"1533",27,21,4,6,1,2,-3,"Pre"
"1534",27,22,6,8,1,2,-5,"Pre"
"1535",27,23,6,4,1,-2,-5,"Pre"
"1536",27,24,6,0,1,NA,-5,"Pre"
"1537",27,25,6,4,1,-2,-5,"Pre"
"1538",27,26,6,4,1,-2,-5,"Pre"
"1539",27,27,6,3,1,-3,-5,"Pre"
"1540",27,28,6,4,1,-2,-5,"Pre"
"1541",27,29,7,0,1,NA,-6,"Pre"
"1542",27,3,6,4,1,-2,-5,"Pre"
"1543",27,30,6,4,1,-2,-5,"Pre"
"1544",27,31,7,5,1,-2,-6,"Pre"
"1545",27,32,6,3,1,-3,-5,"Pre"
"1546",27,33,6,4,1,-2,-5,"Pre"
"1547",27,34,6,4,1,-2,-5,"Pre"
"1548",27,35,6,4,1,-2,-5,"Pre"
"1549",27,36,6,3,1,-3,-5,"Pre"
"1550",27,37,6,6,1,0,-5,"Pre"
"1551",27,38,5,2,1,-3,-4,"Pre"
"1552",27,39,3,3,1,0,-2,"Pre"
"1553",27,4,6,8,1,2,-5,"Pre"
"1554",27,40,5,7,1,2,-4,"Pre"
"1555",27,41,6,6,1,0,-5,"Pre"
"1556",27,42,6,6,1,0,-5,"Pre"
"1557",27,43,6,3,1,-3,-5,"Pre"
"1558",27,44,6,6,1,0,-5,"Pre"
"1559",27,45,4,0,1,NA,-3,"Pre"
"1560",27,46,6,0,1,NA,-5,"Pre"
"1561",27,47,6,6,1,0,-5,"Pre"
"1562",27,48,6,6,1,0,-5,"Pre"
"1563",27,49,6,6,1,0,-5,"Pre"
"1564",27,5,6,8,1,2,-5,"Pre"
"1565",27,50,4,7,1,3,-3,"Pre"
"1566",27,51,5,2,1,-3,-4,"Pre"
"1567",27,52,6,3,1,-3,-5,"Pre"
"1568",27,53,5,8,1,3,-4,"Pre"
"1569",27,54,6,6,1,0,-5,"Pre"
"1570",27,55,6,3,1,-3,-5,"Pre"
"1571",27,56,6,8,1,2,-5,"Pre"
"1572",27,57,6,0,1,NA,-5,"Pre"
"1573",27,58,6,4,1,-2,-5,"Pre"
"1574",27,59,5,3,1,-2,-4,"Pre"
"1575",27,6,6,4,1,-2,-5,"Pre"
"1576",27,60,5,0,1,NA,-4,"Pre"
"1577",27,61,7,5,1,-2,-6,"Pre"
"1578",27,62,6,3,1,-3,-5,"Pre"
"1579",27,63,4,4,1,0,-3,"Pre"
"1580",27,64,6,3,1,-3,-5,"Pre"
"1581",27,65,6,4,1,-2,-5,"Pre"
"1582",27,66,6,8,1,2,-5,"Pre"
"1583",27,67,6,0,1,NA,-5,"Pre"
"1584",27,68,4,6,1,2,-3,"Pre"
"1585",27,69,5,8,1,3,-4,"Pre"
"1586",27,7,5,8,1,3,-4,"Pre"
"1587",27,70,6,6,1,0,-5,"Pre"
"1588",27,71,6,8,1,2,-5,"Pre"
"1589",27,72,6,3,1,-3,-5,"Pre"
"1590",27,73,3,6,1,3,-2,"Pre"
"1591",27,74,6,8,1,2,-5,"Pre"
"1592",27,75,6,6,1,0,-5,"Pre"
"1593",27,76,7,4,1,-3,-6,"Pre"
"1594",27,77,6,3,1,-3,-5,"Pre"
"1595",27,78,2,4,1,2,-1,"Pre"
"1596",27,79,6,6,1,0,-5,"Pre"
"1597",27,8,6,3,1,-3,-5,"Pre"
"1598",27,80,3,1,1,-2,-2,"Pre"
"1599",27,81,6,8,1,2,-5,"Pre"
"1600",27,9,6,6,1,0,-5,"Pre"
"1601",28,10,3,0,2,NA,-1,"Pre"
"1602",28,11,3,5,3,2,0,"Pre"
"1603",28,12,2,5,2,3,0,"Pre"
"1604",28,13,4,1,3,-3,-1,"Pre"
"1605",28,14,4,0,4,NA,0,"Pre"
"1606",28,15,4,0,5,NA,1,"Pre"
"1607",28,16,3,6,3,3,0,"Pre"
"1608",28,17,3,6,2,3,-1,"Pre"
"1609",28,18,3,0,2,NA,-1,"Pre"
"1610",28,19,2,4,2,2,0,"Pre"
"1611",28,2,5,8,4,3,-1,"Pre"
"1612",28,20,3,6,3,3,0,"Pre"
"1613",28,21,3,3,2,0,-1,"Pre"
"1614",28,22,4,1,2,-3,-2,"Pre"
"1615",28,23,4,6,3,2,-1,"Pre"
"1616",28,24,5,2,5,-3,0,"Pre"
"1617",28,25,3,5,3,2,0,"Pre"
"1618",28,26,3,1,3,-2,0,"Pre"
"1619",28,27,3,3,2,0,-1,"Pre"
"1620",28,28,5,5,3,0,-2,"Pre"
"1621",28,29,6,0,4,NA,-2,"Pre"
"1622",28,3,4,1,3,-3,-1,"Pre"
"1623",28,30,5,3,2,-2,-3,"Pre"
"1624",28,31,4,7,3,3,-1,"Pre"
"1625",28,32,3,3,4,0,1,"Pre"
"1626",28,33,3,6,3,3,0,"Pre"
"1627",28,34,4,6,3,2,-1,"Pre"
"1628",28,35,5,5,5,0,0,"Pre"
"1629",28,36,3,5,3,2,0,"Pre"
"1630",28,37,4,6,2,2,-2,"Pre"
"1631",28,38,2,2,3,0,1,"Pre"
"1632",28,39,3,6,3,3,0,"Pre"
"1633",28,4,4,4,5,0,1,"Pre"
"1634",28,40,2,5,2,3,0,"Pre"
"1635",28,41,4,4,4,0,0,"Pre"
"1636",28,42,3,0,2,NA,-1,"Pre"
"1637",28,43,4,6,4,2,0,"Pre"
"1638",28,44,4,4,2,0,-2,"Pre"
"1639",28,45,6,3,5,-3,-1,"Pre"
"1640",28,46,3,3,2,0,-1,"Pre"
"1641",28,47,5,8,4,3,-1,"Pre"
"1642",28,48,4,7,4,3,0,"Pre"
"1643",28,49,3,5,2,2,-1,"Pre"
"1644",28,5,4,4,4,0,0,"Pre"
"1645",28,50,5,5,4,0,-1,"Pre"
"1646",28,51,4,2,2,-2,-2,"Pre"
"1647",28,52,4,7,4,3,0,"Pre"
"1648",28,53,4,1,3,-3,-1,"Pre"
"1649",28,54,4,2,3,-2,-1,"Pre"
"1650",28,55,3,0,3,NA,0,"Pre"
"1651",28,56,6,0,4,NA,-2,"Pre"
"1652",28,57,3,3,3,0,0,"Pre"
"1653",28,58,3,3,4,0,1,"Pre"
"1654",28,59,3,3,3,0,0,"Pre"
"1655",28,6,5,5,4,0,-1,"Pre"
"1656",28,60,5,0,4,NA,-1,"Pre"
"1657",28,61,6,3,4,-3,-2,"Pre"
"1658",28,62,3,6,2,3,-1,"Pre"
"1659",28,63,3,1,2,-2,-1,"Pre"
"1660",28,64,3,1,3,-2,0,"Pre"
"1661",28,65,4,7,3,3,-1,"Pre"
"1662",28,66,4,7,3,3,-1,"Pre"
"1663",28,67,5,8,2,3,-3,"Pre"
"1664",28,68,3,1,3,-2,0,"Pre"
"1665",28,69,5,8,5,3,0,"Pre"
"1666",28,7,3,5,3,2,0,"Pre"
"1667",28,70,3,0,3,NA,0,"Pre"
"1668",28,71,5,8,4,3,-1,"Pre"
"1669",28,72,5,8,5,3,0,"Pre"
"1670",28,73,3,5,2,2,-1,"Pre"
"1671",28,74,2,5,2,3,0,"Pre"
"1672",28,75,3,6,3,3,0,"Pre"
"1673",28,76,4,7,2,3,-2,"Pre"
"1674",28,77,4,4,2,0,-2,"Pre"
"1675",28,78,3,5,2,2,-1,"Pre"
"1676",28,79,4,4,3,0,-1,"Pre"
"1677",28,8,4,7,2,3,-2,"Pre"
"1678",28,80,2,4,3,2,1,"Pre"
"1679",28,81,3,1,3,-2,0,"Pre"
"1680",28,9,3,1,3,-2,0,"Pre"
"1681",29,10,6,8,6,2,0,"Pre"
"1682",29,11,6,6,7,0,1,"Pre"
"1683",29,12,6,3,6,-3,0,"Pre"
"1684",29,13,5,0,6,NA,1,"Pre"
"1685",29,14,5,3,5,-2,0,"Pre"
"1686",29,15,7,5,6,-2,-1,"Pre"
"1687",29,16,5,5,5,0,0,"Pre"
"1688",29,17,6,4,6,-2,0,"Pre"
"1689",29,18,7,5,7,-2,0,"Pre"
"1690",29,19,7,4,7,-3,0,"Pre"
"1691",29,2,6,0,6,NA,0,"Pre"
"1692",29,20,6,3,7,-3,1,"Pre"
"1693",29,21,6,4,5,-2,-1,"Pre"
"1694",29,22,5,8,4,3,-1,"Pre"
"1695",29,23,7,7,6,0,-1,"Pre"
"1696",29,24,6,6,7,0,1,"Pre"
"1697",29,25,6,8,5,2,-1,"Pre"
"1698",29,26,6,4,6,-2,0,"Pre"
"1699",29,27,6,4,6,-2,0,"Pre"
"1700",29,28,6,6,6,0,0,"Pre"
"1701",29,29,7,5,7,-2,0,"Pre"
"1702",29,3,6,0,5,NA,-1,"Pre"
"1703",29,30,7,7,7,0,0,"Pre"
"1704",29,31,6,6,6,0,0,"Pre"
"1705",29,32,6,6,6,0,0,"Pre"
"1706",29,33,5,5,5,0,0,"Pre"
"1707",29,34,6,6,6,0,0,"Pre"
"1708",29,35,6,3,6,-3,0,"Pre"
"1709",29,36,6,3,5,-3,-1,"Pre"
"1710",29,37,6,3,6,-3,0,"Pre"
"1711",29,38,5,5,5,0,0,"Pre"
"1712",29,39,7,7,7,0,0,"Pre"
"1713",29,4,6,8,6,2,0,"Pre"
"1714",29,40,7,4,7,-3,0,"Pre"
"1715",29,41,6,0,6,NA,0,"Pre"
"1716",29,42,4,1,4,-3,0,"Pre"
"1717",29,43,5,3,6,-2,1,"Pre"
